sample_id,precursor,d_um
C26-S,S,2.1820988181584404
C26-S,S,3.3616599766446864
C26-S,S,8.648014868243132
C26-S,S,4.253693684128203
C26-S,S,8.156886582771207
C26-S,S,2.7020457780577374
C26-S,S,2.0314234463992653
C26-S,S,8.84041817673698
C26-S,S,4.170797108635421
C26-S,S,2.666568802155929
C26-S,S,4.549383858971028
C26-S,S,3.1369646987543267
C26-S,S,2.0624393385761013
C26-S,S,7.716941385956432
C26-S,S,4.943950879071324
C26-S,S,7.6632792008754995
C26-S,S,7.646691997008898
C26-S,S,2.429882407183215
C26-S,S,6.789098234771531
C26-S,S,4.833566430442728
C26-S,S,4.5284027301221546
C26-S,S,5.497272414632829
C26-S,S,7.749779582748752
C26-S,S,6.877362539903705
C26-S,S,2.442911360672195
C26-S,S,4.327676511942633
C26-S,S,8.090458137029428
C26-S,S,6.314276626172275
C26-S,S,3.3332110026949118
C26-S,S,7.1799562345864585
C26-S,S,5.811651967297999
C26-S,S,2.0314234463992653
C26-S,S,11.32451123858397
C26-S,S,9.488157775270253
C26-S,S,4.170797108635421
C26-S,S,3.380492953002611
C26-S,S,2.817077460835509
C26-S,S,5.427536748869573
C26-S,S,3.854354989734393
C26-S,S,5.0644753882868185
C26-S,S,5.026727219412869
C26-S,S,2.123112252980832
C26-S,S,8.199582926050782
C26-S,S,8.117876858548986
C26-S,S,7.790632683859329
C26-S,S,2.817077460835509
C26-S,S,3.903457032819381
C26-S,S,6.010352112266097
C26-S,S,2.390369490821483
C26-S,S,7.927958711367745
C26-S,S,3.4363726552102856
C26-S,S,7.307044972360412
C26-S,S,3.5454909202859826
C26-S,S,3.085953743077969
C26-S,S,3.87898370671736
C26-S,S,2.630613420201259
C26-S,S,6.914189376360252
C26-S,S,8.168553172642095
C26-S,S,2.970647920475658
C26-S,S,5.74573317764107
C26-S,S,7.7824792198946255
C26-S,S,9.021687819420674
C26-S,S,5.285305807578497
C26-S,S,10.98587974595771
C26-S,S,11.146517320713205
C26-S,S,6.177048601154963
C26-S,S,2.4558711935816286
C26-S,S,6.156458381860416
C26-S,S,8.360599924791297
C26-S,S,4.866292372465588
C26-S,S,6.273929397508653
C26-S,S,9.397392089171673
C26-S,S,5.230972266162188
C26-S,S,2.2955292372589597
C26-S,S,5.169931993337067
C26-S,S,4.754105131057737
C26-S,S,4.918200959824537
C26-S,S,4.521387384732147
C26-S,S,4.5284027301221546
C26-S,S,3.116660506777289
C26-S,S,6.349370136900588
C26-S,S,4.707133286153054
C26-S,S,6.01563129827488
C26-S,S,3.911580781529363
C26-S,S,6.671182035989458
C26-S,S,4.918200959824537
C26-S,S,3.0653116803502
C26-S,S,1.6133764402252686
C26-S,S,3.720249176209294
C26-S,S,11.933241208603572
C26-S,S,2.429882407183215
C26-S,S,8.007638690425992
C26-S,S,4.7206015061997775
C26-S,S,2.594159739964875
C26-S,S,5.740205775517335
C26-S,S,4.707133286153054
C26-S,S,4.342321821185702
C26-S,S,3.728772094999736
C26-S,S,4.078443291385604
C26-S,S,4.457752488928697
C26-S,S,7.276571610625303
C26-S,S,6.5946092608663305
C26-S,S,4.740732094352511
C26-S,S,2.2110020486046644
C26-S,S,2.2816588429798004
C26-S,S,5.941295840951316
C26-S,S,5.537546011025326
C26-S,S,5.05820358973422
C26-S,S,5.398214347681629
C26-S,S,3.106458644685695
C26-S,S,6.737469362037007
C26-S,S,2.872866588820535
C26-S,S,1.9517285164096905
C26-S,S,10.364395133813789
C26-S,S,5.967950509724364
C26-S,S,7.135607717423175
C26-S,S,3.5004383795485454
C26-S,S,5.617227026861333
C26-S,S,5.871427426613504
C26-S,S,6.036701875215923
C26-S,S,8.735665907191104
C26-S,S,3.5454909202859826
C26-S,S,6.507387958541733
C26-S,S,3.903457032819381
C26-S,S,5.935950544465699
C26-S,S,3.054938345421817
C26-S,S,6.020905855446263
C26-S,S,1.9999266016169468
C26-S,S,6.443660590010759
C26-S,S,3.959973311855338
C26-S,S,6.140970411709458
C26-S,S,8.245908621949244
C26-S,S,5.74573317764107
C26-S,S,3.106458644685695
C26-S,S,3.197103680115411
C26-S,S,4.707133286153054
C26-S,S,3.927777872685193
C26-S,S,4.48614610395171
C26-S,S,3.694562453525125
C26-S,S,8.353002831059898
C26-S,S,1.7456790545267524
C26-S,S,5.139139986312522
C26-S,S,4.931092727575152
C26-S,S,12.4437043038566
C26-S,S,8.710192134420545
C26-S,S,5.860604509712605
C26-S,S,5.0519240049546825
C26-S,S,2.267703612111852
C26-S,S,4.918200959824537
C26-S,S,3.417847600281708
C26-S,S,5.903777133849647
C26-S,S,4.261149769927706
C26-S,S,3.1571383130861377
C26-S,S,7.2678414675770515
C26-S,S,2.949198918469352
C26-S,S,3.616407760849512
C26-S,S,3.870791546133164
C26-S,S,11.200495928522644
C26-S,S,1.983990677521528
C26-S,S,4.659687967028543
C26-S,S,5.132959418849276
C26-S,S,5.491494932832067
C26-S,S,3.9998532032338936
C26-S,S,6.384270746052712
C26-S,S,1.7994047825605428
C26-S,S,6.918778948306974
C26-S,S,4.132567180892246
C26-S,S,2.3636606135239884
C26-S,S,3.3898702052826586
C26-S,S,5.445054395542623
C26-S,S,10.483162462776743
C26-S,S,9.288669504833152
C26-S,S,10.501315138645635
C26-S,S,3.9759732691923495
C26-S,S,5.297304247100458
C26-S,S,8.691950874326638
C26-S,S,7.41057379079409
C26-S,S,8.41735957131819
C26-S,S,6.79377231328374
C26-S,S,4.193567780719649
C26-S,S,7.659135767644302
C26-S,S,6.248580084155872
C26-S,S,5.001403495513547
C26-S,S,4.140241406965356
C26-S,S,7.971881256400041
C26-S,S,5.811651967297999
C26-S,S,6.923365477778747
C26-S,S,4.535407224223704
C26-S,S,3.013087897967378
C26-S,S,3.951949041579833
C26-S,S,7.22403250021792
C26-S,S,3.013087897967378
C26-S,S,5.503043830830882
C26-S,S,2.970647920475658
C26-S,S,3.527538952173992
C26-S,S,6.633006145813993
C26-S,S,5.811651967297999
C26-S,S,3.106458644685695
C26-S,S,6.125443280890184
C26-S,S,4.820413844347526
C26-S,S,4.5979675205253
C26-S,S,2.581894140566543
C26-S,S,3.959973311855338
C26-S,S,2.970647920475658
C26-S,S,2.336646462175876
C26-S,S,3.3616599766446864
C26-S,S,3.454798377937929
C26-S,S,5.789762428247603
C26-S,S,5.095718592639985
C26-S,S,5.756772060397294
C26-S,S,5.356893345958676
C26-S,S,4.464867820654131
C26-S,S,9.154418192264814
C26-S,S,6.125443280890184
C26-S,S,5.951972032564583
C26-S,S,5.876831410662726
C26-S,S,4.500275732966444
C26-S,S,6.642570687401961
C26-S,S,4.840129320675807
C26-S,S,7.688092905964894
C26-S,S,5.039341360248559
C26-S,S,4.787374292236132
C26-S,S,9.285251411063385
C26-S,S,2.123112252980832
C26-S,S,3.177183837092519
C26-S,S,7.546403170810133
C26-S,S,2.8838949080235423
C26-S,S,4.713872206262367
C26-S,S,3.509495156340756
C26-S,S,3.399221589132705
C26-S,S,7.144499443885116
C26-S,S,4.268592831966727
C26-S,S,3.870791546133164
C26-S,S,2.7944499662047773
C26-S,S,4.61863264721215
C26-S,S,2.507040672369551
C26-S,S,2.4943467139819178
C26-S,S,5.583217267053535
C26-S,S,4.364197636316881
C26-S,S,4.975950895204253
C26-S,S,2.3230215853143203
C26-S,S,8.22277839792367
C26-S,S,5.415826839329719
C26-S,S,6.492737160311173
C26-S,S,6.036701875215923
C26-S,S,4.039339384631394
C26-S,S,8.322545107645404
C26-S,S,8.16077729922559
C26-S,S,6.057699162527515
C26-S,S,7.095457058335576
C26-S,S,9.254431756536407
C26-S,S,5.756772060397294
C26-S,S,4.514361137464771
C26-S,S,5.5888999324095545
C26-S,S,9.521555125190904
C26-S,S,2.4558711935816286
C26-S,S,5.600247964261322
C26-S,S,7.245970092473379
C26-S,S,3.6859604338129857
C26-S,S,7.453286385376056
C26-S,S,4.163179208013847
C26-S,S,8.203453392599137
C26-S,S,6.026175795934756
C26-S,S,6.248580084155872
C26-S,S,3.085953743077969
C26-S,S,3.8129536281046623
C26-S,S,4.507323937336815
C26-S,S,5.194434177962148
C26-S,S,7.3805279001752195
C26-S,S,3.9919090976696423
C26-S,S,6.223127513661881
C26-S,S,11.413857879806615
C26-S,S,9.73910574046676
C26-S,S,7.73337791445228
C26-S,S,8.876253014262797
C26-S,S,6.354367674185038
C26-S,S,7.122249313725322
C26-S,S,10.293710517227453
C26-S,S,8.218917031945109
C26-S,S,6.2991767003107
C26-S,S,6.75158911771708
C26-S,S,8.439956550423622
C26-S,S,9.42100790261667
C26-S,S,2.167502675625957
C26-S,S,2.9813145541504222
C26-S,S,4.007781562259003
C26-S,S,4.507323937336815
C26-S,S,10.225641952390951
C26-S,S,8.207322033885905
C26-S,S,3.8461103706898
C26-S,S,2.350192352247326
C26-S,S,10.0154928642175
C26-S,S,4.89879969697993
C26-S,S,5.00774643210875
C26-S,S,6.068170560425284
C26-S,S,7.931961720313236
C26-S,S,7.018990312681511
C26-S,S,5.566134461278887
C26-S,S,1.983990677521528
C26-S,S,3.491358109053505
C26-S,S,10.128950776573635
C26-S,S,9.868620813391493
C26-S,S,7.254726554994629
C26-S,S,3.919687693400157
C26-S,S,1.967925711283216
C26-S,S,6.115069957136806
C26-S,S,3.927777872685193
C26-S,S,8.865517771857492
C26-S,S,12.269011100050005
C26-S,S,3.1571383130861377
C26-S,S,6.010352112266097
C26-S,S,6.637790139328675
C26-S,S,6.010352112266097
C26-S,S,5.285305807578497
C26-S,S,4.298236193901963
C26-S,S,6.541445548692841
C26-S,S,8.364395884090078
C26-S,S,2.771637748136708
C26-S,S,8.71383580416135
C26-S,S,3.167176934009081
C26-S,S,11.273942590428806
C26-S,S,2.390369490821483
C26-S,S,2.2955292372589597
C26-S,S,2.481587823589891
C26-S,S,2.7020457780577374
C26-S,S,4.48614610395171
C26-S,S,3.9998532032338936
C26-S,S,5.762283571530794
C26-S,S,9.468062819196158
C26-S,S,11.225974152612206
C26-S,S,4.866292372465588
C26-S,S,3.8461103706898
C26-S,S,7.899880853887119
C26-S,S,3.837848040264863
C26-S,S,5.350964297826473
C26-S,S,3.1571383130861377
C26-S,S,6.125443280890184
C26-S,S,6.409083395909149
C26-S,S,4.5979675205253
C26-S,S,4.407623557997045
C26-S,S,7.1533801178464085
C26-S,S,5.866018464224818
C26-S,S,6.877362539903705
C26-S,S,8.968753539965386
C26-S,S,5.157637250622092
C26-S,S,6.99634104319558
C26-S,S,5.740205775517335
C26-S,S,14.074114483400797
C26-S,S,6.61863341788302
C26-S,S,10.77877303564216
C26-S,S,5.169931993337067
C26-S,S,3.804619293268873
C26-S,S,4.193567780719649
C26-S,S,5.706928939903308
C26-S,S,6.409083395909149
C26-S,S,2.7020457780577374
C26-S,S,6.565664237784879
C26-S,S,5.729134972974281
C26-S,S,2.80578652377273
C26-S,S,4.124878677152203
C26-S,S,7.324401398172323
C26-S,S,3.959973311855338
C26-S,S,2.54474264769613
C26-S,S,11.066490007531822
C26-S,S,3.47312634940454
C26-S,S,8.082607132621263
C26-S,S,4.61863264721215
C26-S,S,8.600164237829306
C26-S,S,4.570268668946549
C26-S,S,10.08497992993406
C26-S,S,6.140970411709458
C26-S,S,11.22314609509092
C26-S,S,7.241587890625639
C26-S,S,3.677338292334829
C26-S,S,6.964508322140447
C26-S,S,6.779740410565317
C26-S,S,9.77164544268878
C26-S,S,2.51967068012428
C26-S,S,5.176068413293333
C26-S,S,11.217487841091204
C26-S,S,4.364197636316881
C26-S,S,5.566134461278887
C26-S,S,2.959942848107641
C26-S,S,3.417847600281708
C26-S,S,5.169931993337067
C26-S,S,5.315251122612825
C26-S,S,2.8838949080235423
C26-S,S,2.927592774614536
C26-S,S,2.678446672979338
C26-S,S,2.678446672979338
C26-S,S,5.71248854077351
C26-S,S,13.477294276705251
C26-S,S,3.694562453525125
C26-S,S,6.891195666599453
C26-S,S,4.0235914128436026
C26-S,S,3.0756500290270585
C26-S,S,7.10439903675249
C26-S,S,2.6902721021035894
C26-S,S,3.4455978332997264
C26-S,S,10.600599226087162
C26-S,S,4.807225272862896
C26-S,S,7.692220741379599
C26-S,S,4.905275310774456
C26-S,S,4.82699461716502
C26-S,S,5.844332554635763
C26-S,S,4.625500506243265
C26-S,S,3.6859604338129857
C26-S,S,7.5841668920639025
C26-S,S,8.035340018938014
C26-S,S,6.08384386391535
C26-S,S,5.163788281133086
C26-S,S,4.457752488928697
C26-S,S,4.062846892798531
C26-S,S,5.427536748869573
C26-S,S,9.958279171255525
C26-S,S,6.718596861766319
C26-S,S,2.7944499662047773
C26-S,S,4.5979675205253
C26-S,S,5.345028672818396
C26-S,S,5.74573317764107
C26-S,S,6.228226349022512
C26-S,S,3.854354989734393
C26-S,S,2.8838949080235423
C26-S,S,5.718042736096981
C26-S,S,10.70785928527172
C26-S,S,10.618551142801753
C26-S,S,9.161350732593666
C26-S,S,4.47906457451088
C26-S,S,10.618551142801753
C26-S,S,4.5979675205253
C26-S,S,4.34962598416327
C26-S,S,5.767789816047085
C26-S,S,7.166680495214546
C26-S,S,3.6339207337885258
C26-S,S,6.959948905401588
C26-S,S,8.808042172317101
C26-S,S,2.594159739964875
C26-S,S,5.773290809015188
C26-S,S,7.716941385956432
C26-S,S,4.276022938254716
C26-S,S,6.253658167142827
C26-S,S,5.866018464224818
C26-S,S,7.504220597955888
C26-S,S,10.884277407110982
C26-S,S,8.673671251834122
C26-S,S,4.646043170628641
C26-S,S,8.503655239378292
C26-S,S,4.443487644387506
C26-S,S,6.314276626172275
C26-S,S,9.794358911187595
C26-S,S,7.721053798391122
C26-S,S,12.2534774228777
C26-S,S,7.346039263328408
C26-S,S,5.0644753882868185
C26-S,S,5.14531312966267
C26-S,S,11.609640706722187
C26-S,S,3.6339207337885258
C26-S,S,4.6732929243517525
C26-S,S,5.93060043022457
C26-S,S,9.37371677906298
C26-S,S,3.7117066869195305
C26-S,S,3.034085280212642
C26-S,S,6.089059333251996
C26-S,S,2.7486362073164146
C26-S,S,6.723319953289373
C26-S,S,9.257861229233908
C26-S,S,3.491358109053505
C26-S,S,4.140241406965356
C26-S,S,6.458422718384586
C26-S,S,4.514361137464771
C26-S,S,7.749779582748752
C26-S,S,8.291975509002073
C26-S,S,4.246224505961664
C26-S,S,4.7206015061997775
C26-S,S,5.230972266162188
C26-S,S,4.031473088198847
C26-S,S,3.2463685801555866
C26-S,S,5.554716737540344
C26-S,S,9.36016114394596
C26-S,S,6.1924463365554345
C26-S,S,5.723591541610411
C26-S,S,12.284525135035825
C26-S,S,8.082607132621263
C26-S,S,2.416783215221364
C26-S,S,2.1820988181584404
C26-S,S,10.4102352298238
C26-S,S,4.208679785659095
C26-S,S,7.122249313725322
C26-S,S,2.442911360672195
C26-S,S,4.07065256165218
C26-S,S,3.7878956110204745
C26-S,S,7.363303774245206
C26-S,S,5.833459368372237
C26-S,S,6.404128556826101
C26-S,S,10.591611857598984
C26-S,S,4.062846892798531
C26-S,S,5.261226840402518
C26-S,S,6.927948970818226
C26-S,S,7.625907256209325
C26-S,S,2.377052565528869
C26-S,S,3.771097765009893
C26-S,S,12.603391734516322
C26-S,S,2.80578652377273
C26-S,S,5.667859040375513
C26-S,S,9.986926988965456
C26-S,S,7.086503796651674
C26-S,S,7.959926416497451
C26-S,S,2.3230215853143203
C26-S,S,9.5979280201194
C26-S,S,3.8461103706898
C26-S,S,6.423924982890654
C26-S,S,7.184376029547711
C26-S,S,5.273280067746964
C26-S,S,8.051126556786812
C26-S,S,8.728395272633762
C26-S,S,4.956775675920353
C26-S,S,9.836401919649074
C26-S,S,5.474125901660642
C26-S,S,3.3522038117053645
C26-S,S,9.400769408989303
C26-S,S,3.837848040264863
C26-S,S,5.243095045493981
C26-S,S,5.914521050168941
C26-S,S,7.923953680189514
C26-S,S,4.047190391814686
C26-S,S,7.188793107142709
C26-S,S,6.560827652054618
C26-S,S,5.25518985982515
C26-S,S,6.918778948306974
C26-S,S,7.86766917699963
C26-S,S,5.909151533809971
C26-S,S,3.371089616420414
C26-S,S,3.085953743077969
C26-S,S,5.656646647514839
C26-S,S,7.032544860831337
C26-S,S,6.026175795934756
C26-S,S,6.831049807433915
C26-S,S,5.0644753882868185
C26-S,S,8.522299539855412
C26-S,S,4.2162154761798245
C26-S,S,6.289089941717453
C26-S,S,5.63978626232879
C26-S,S,10.413284061410568
C26-S,S,7.406288983387125
C26-S,S,7.148941159852801
C26-S,S,3.408547317463651
C26-S,S,5.076995742098715
C26-S,S,11.140820148186307
C26-S,S,2.872866588820535
C26-S,S,3.927777872685193
C26-S,S,7.148941159852801
C26-S,S,6.468245420210314
C26-S,S,3.951949041579833
C26-S,S,5.151478875589207
C26-S,S,5.583217267053535
C26-S,S,9.285251411063385
C26-S,S,2.5322376941434093
C26-S,S,7.76205808991905
C26-S,S,7.095457058335576
C26-S,S,8.677330256954411
C26-S,S,2.350192352247326
C26-S,S,10.704894351174934
C26-S,S,10.831653678659436
C26-S,S,7.935962710086111
C26-S,S,9.397392089171673
C26-S,S,5.849761568862286
C26-S,S,3.0756500290270585
C26-S,S,9.053299826104752
C26-S,S,5.339086448999304
C26-S,S,4.471971831225634
C26-S,S,12.081288852230548
C26-S,S,4.905275310774456
C26-S,S,8.496186063374571
C26-S,S,5.893013629666946
C26-S,S,7.708709979468785
C26-S,S,6.770369652236635
C26-S,S,7.588351260322693
C26-S,S,5.386440692775725
C26-S,S,4.327676511942633
C26-S,S,3.1369646987543267
C26-S,S,2.3636606135239884
C26-S,S,6.304214027545383
C26-S,S,3.399221589132705
C26-S,S,6.094270339197796
C26-S,S,11.25421564164936
C26-S,S,3.589978117293229
C26-S,S,6.031441131841764
C26-S,S,10.537526677617542
C26-S,S,5.531810591556775
C26-S,S,5.230972266162188
C26-S,S,7.891840260603777
C26-S,S,5.0707394295039165
C26-S,S,3.28524863163696
C26-S,S,2.9919431602475197
C26-S,S,9.074313316252915
C26-S,S,2.5322376941434093
C26-S,S,6.3393632431530085
C26-S,S,3.8129536281046623
C26-S,S,2.309316323606075
C26-S,S,8.27281214733396
C26-S,S,7.97586222107084
C26-S,S,4.124878677152203
C26-S,S,7.927958711367745
C26-S,S,6.115069957136806
C26-S,S,2.015736544099424
C26-S,S,3.5988095651210856
C26-S,S,6.06293712214215
C26-S,S,6.404128556826101
C26-S,S,3.895316341929664
C26-S,S,7.770232982221532
C26-S,S,2.905825983649
C26-S,S,12.547858795017309
C26-S,S,7.696346362883708
C26-S,S,2.678446672979338
C26-S,S,6.314276626172275
C26-S,S,5.9626291083008445
C26-S,S,8.818847380434981
C26-S,S,2.7254405503413945
C26-S,S,3.668695887220588
C26-S,S,3.054938345421817
C26-S,S,2.442911360672195
C26-S,S,5.8876244985628645
C26-S,S,5.3746412466382045
C26-S,S,7.704590978384176
C26-S,S,3.177183837092519
C26-S,S,6.228226349022512
C26-S,S,2.9813145541504222
C26-S,S,7.402001695627928
C26-S,S,4.611754560525867
C26-S,S,5.967950509724364
C26-S,S,6.973618212656119
C26-S,S,4.88582272134439
C26-S,S,7.483040141945754
C26-S,S,5.309275571400876
C26-S,S,2.678446672979338
C26-S,S,11.970424779004016
C26-S,S,7.851513781765839
C26-S,S,4.276022938254716
C26-S,S,4.577209096132407
C26-S,S,2.4558711935816286
C26-S,S,3.491358109053505
C26-S,S,5.497272414632829
C26-S,S,4.6732929243517525
C26-S,S,5.3212199634857855
C26-S,S,6.06293712214215
C26-S,S,5.919885696215282
C26-S,S,10.113268849261242
C26-S,S,9.607844945120702
C26-S,S,2.6902721021035894
C26-S,S,4.062846892798531
C26-S,S,3.651349710200832
C26-S,S,11.839771392430563
C26-S,S,8.059008229312305
C26-S,S,5.206642030705284
C26-S,S,2.938415705331363
C26-S,S,9.70645695351114
C26-S,S,5.751255267505358
C26-S,S,6.923365477778747
C26-S,S,6.1924463365554345
C26-S,S,9.967837592113444
C26-S,S,6.010352112266097
C26-S,S,5.903777133849647
C26-S,S,5.789762428247603
C26-S,S,3.342720896492735
C26-S,S,3.023604816149136
C26-S,S,3.919687693400157
C26-S,S,3.3141093496987777
C26-S,S,4.734031409598079
C26-S,S,5.822565877319402
C26-S,S,5.6790492961667445
C26-S,S,4.639205722964035
C26-S,S,4.787374292236132
C26-S,S,4.820413844347526
C26-S,S,2.23953228725544
C26-S,S,2.581894140566543
C26-S,S,5.415826839329719
C26-S,S,3.371089616420414
C26-S,S,6.031441131841764
C26-S,S,3.3045171172802354
C26-S,S,5.169931993337067
C26-S,S,5.6454119856849525
C26-S,S,2.2110020486046644
C26-S,S,7.431960772610292
C26-S,S,6.151300058054117
C26-S,S,2.569569993156261
C26-S,S,6.623427792592039
C26-S,S,7.193207472377346
C26-S,S,9.52822054786594
C26-S,S,7.050577056741977
C26-S,S,6.052456669842732
C26-S,S,6.927948970818226
C26-S,S,3.177183837092519
C26-S,S,10.9714227325279
C26-S,S,3.034085280212642
C26-S,S,4.604866200354616
C26-S,S,2.666568802155929
C26-S,S,8.808042172317101
C26-S,S,2.2110020486046644
C26-S,S,7.688092905964894
C26-S,S,5.020408263779298
C26-S,S,7.533773198492564
C26-S,S,5.548999065682753
C26-S,S,6.580152664901904
C26-S,S,5.139139986312522
C26-S,S,4.327676511942633
C26-S,S,2.872866588820535
C26-S,S,6.005068285211981
C26-S,S,7.5841668920639025
C26-S,S,14.119151764859236
C26-S,S,9.102255840637929
C26-S,S,6.146137404976707
C26-S,S,8.993494976046916
C26-S,S,7.023511401918536
C26-S,S,7.642539570964428
C26-S,S,6.094270339197796
C26-S,S,5.468323964787487
C26-S,S,8.035340018938014
C26-S,S,7.879763986871585
C26-S,S,3.8625820108126097
C26-S,S,8.581689105346584
C26-S,S,11.349711072229091
C26-S,S,4.101726696299568
C26-S,S,10.29062625932534
C26-S,S,4.163179208013847
C26-S,S,6.905001080770909
C26-S,S,8.695602187604399
C26-S,S,12.884857771573127
C26-S,S,3.3332110026949118
C26-S,S,11.485940283139898
C26-S,S,2.123112252980832
C26-S,S,5.651032108515939
C26-S,S,4.457752488928697
C26-S,S,3.0025341426059904
C26-S,S,7.525341440732064
C26-S,S,7.798777623547346
C26-S,S,4.85976481436643
C26-S,S,2.8838949080235423
C26-S,S,3.116660506777289
C26-S,S,8.724757683281103
C26-S,S,3.013087897967378
C26-S,S,8.555756896808417
C26-S,S,4.787374292236132
C26-S,S,12.336097675544828
C26-S,S,10.11640717946844
C26-S,S,7.774317204833238
C26-S,S,2.3636606135239884
C26-S,S,8.454987651468791
C26-S,S,3.651349710200832
C26-S,S,2.959942848107641
C26-S,S,7.891840260603777
C26-S,S,3.607619393640327
C26-S,S,7.414856122148768
C26-S,S,6.973618212656119
C26-S,S,7.032544860831337
C26-S,S,6.497624430224356
C26-S,S,7.617577480641761
C26-S,S,9.897528145389067
C26-S,S,9.498189310521754
C26-S,S,3.25613211672748
C26-S,S,8.121786262511955
C26-S,S,7.311387941523849
C26-S,S,5.120575904019775
C26-S,S,6.918778948306974
C26-S,S,3.417847600281708
C26-S,S,2.938415705331363
C26-S,S,6.969064755942961
C26-S,S,5.0456366048769885
C26-S,S,7.1799562345864585
C26-S,S,10.45283794896599
C26-S,S,3.265866464653287
C26-S,S,2.557186451232348
C26-S,S,4.031473088198847
C26-S,S,8.322545107645404
C26-S,S,9.804077146332958
C26-S,S,6.140970411709458
C26-S,S,2.2536619686684074
C26-S,S,8.473739033231059
C26-S,S,3.023604816149136
C26-S,S,5.628517946851282
C26-S,S,5.634154921671018
C26-S,S,6.656891733175485
C26-S,S,4.201130578172108
C26-S,S,9.670415976232576
C26-S,S,5.951972032564583
C26-S,S,2.416783215221364
C26-S,S,5.537546011025326
C26-S,S,5.571834549266443
C26-S,S,4.521387384732147
C26-S,S,9.209732400709232
C26-S,S,6.453505760901074
C26-S,S,4.101726696299568
C26-S,S,2.9919431602475197
C26-S,S,5.2249003288096505
C26-S,S,3.651349710200832
C26-S,S,5.267256901797619
C26-S,S,11.49146635528214
C26-S,S,5.230972266162188
C26-S,S,3.197103680115411
C26-S,S,3.197103680115411
C26-S,S,3.837848040264863
C26-S,S,3.887158602416619
C26-S,S,9.63424017327696
C26-S,S,7.311387941523849
C26-S,S,3.927777872685193
C26-S,S,4.563317685959601
C26-S,S,4.787374292236132
C26-S,S,7.887816890339425
C26-S,S,8.203453392599137
C26-S,S,10.787604477546202
C26-S,S,4.400415665098895
C26-S,S,7.2591008252473666
C26-S,S,3.342720896492735
C26-S,S,11.006087661661764
C26-S,S,11.346913854423892
C26-S,S,5.25518985982515
C26-S,S,8.203453392599137
C26-S,S,6.448585054306144
C26-S,S,3.5454909202859826
C26-S,S,4.61863264721215
C26-S,S,7.704590978384176
C26-S,S,3.408547317463651
C26-S,S,8.869097629775185
C26-S,S,5.577528811916794
C26-S,S,2.872866588820535
C26-S,S,5.8171114818577685
C26-S,S,2.6902721021035894
C26-S,S,4.371465247739782
C26-S,S,5.6790492961667445
C26-S,S,3.265866464653287
C26-S,S,6.182185440796261
C26-S,S,4.0550261985540725
C26-S,S,4.820413844347526
C26-S,S,4.9695673763539245
C26-S,S,6.187318015728304
C26-S,S,8.368190121474644
C26-S,S,10.309117965630858
C26-S,S,4.193567780719649
C26-S,S,2.7020457780577374
C26-S,S,2.8948812141238016
C26-S,S,2.905825983649
C26-S,S,6.831049807433915
C26-S,S,6.068170560425284
C26-S,S,2.9919431602475197
C26-S,S,4.283440156211276
C26-S,S,4.132567180892246
C26-S,S,2.9167296841861186
C26-S,S,7.206434343748207
C26-S,S,5.249145936192507
C26-S,S,4.457752488928697
C26-S,S,12.110156967109084
C26-S,S,3.919687693400157
C26-S,S,10.147737100182896
C26-S,S,4.07065256165218
C26-S,S,4.342321821185702
C26-S,S,2.23953228725544
C26-S,S,5.860604509712605
C26-S,S,7.41057379079409
C26-S,S,5.001403495513547
C26-S,S,3.959973311855338
C26-S,S,4.393195946265654
C26-S,S,2.9167296841861186
C26-S,S,7.285291292136759
C26-S,S,8.872676043328
C26-S,S,8.48496997127226
C26-S,S,4.443487644387506
C26-S,S,10.936647929574974
C26-S,S,4.905275310774456
C26-S,S,6.803110836335556
C26-S,S,6.507387958541733
C26-S,S,4.0550261985540725
C26-S,S,13.938129511885922
C26-S,S,6.756289145517565
C26-S,S,2.970647920475658
C26-S,S,5.339086448999304
C26-S,S,7.000876759097091
C26-S,S,9.897528145389067
C26-S,S,3.275571884161564
C26-S,S,5.740205775517335
C26-S,S,4.905275310774456
C26-S,S,4.632358183109277
C26-S,S,5.946636332673134
C26-S,S,5.723591541610411
C26-S,S,6.238411517476531
C26-S,S,4.378720796712142
C26-S,S,8.919064772360537
C26-S,S,6.068170560425284
C26-S,S,9.305741141189737
C26-S,S,6.166762085106327
C26-S,S,5.967950509724364
C26-S,S,5.651032108515939
C26-S,S,4.471971831225634
C26-S,S,6.58979391939848
C26-S,S,4.666495403772876
C26-S,S,7.679830579122314
C26-S,S,4.975950895204253
C26-S,S,4.6732929243517525
C26-S,S,9.464709511912233
C26-S,S,2.0624393385761013
C26-S,S,3.177183837092519
C26-S,S,7.5548114220765825
C26-S,S,5.339086448999304
C26-S,S,2.7830672306394435
C26-S,S,4.639205722964035
C26-S,S,3.554432904021839
C26-S,S,3.518528620850199
C26-S,S,7.10439903675249
C26-S,S,4.276022938254716
C26-S,S,2.8838949080235423
C26-S,S,2.167502675625957
C26-S,S,4.500275732966444
C26-S,S,2.51967068012428
C26-S,S,2.630613420201259
C26-S,S,4.988693427963836
C26-S,S,4.393195946265654
C26-S,S,5.218821326950407
C26-S,S,2.350192352247326
C26-S,S,8.199582926050782
C26-S,S,5.439221448613327
C26-S,S,5.941295840951316
C26-S,S,7.63422794308839
C26-S,S,4.047190391814686
C26-S,S,6.078623919699069
C26-S,S,8.387135561439298
