sample_id,filename,mag_raw,mag_bucket,pixel_um,pixel_source,mag_read_error,pixel_read_error
C20-S,C20-S-05.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C20-S,C20-S-06.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C20-S,C20-S-07.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C20-S,C20-S-08.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C20-S,C20-S-09.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C20-S,C20-S-10.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C20-S,C20-S-11.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C20-S,C20-S-12.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C21-L,HS20-1-01.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C21-L,HS20-1-02.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C21-L,HS20-1-03.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C21-L,HS20-1-04.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C21-L,HS20-1-05.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C21-L,HS20-1-06.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C21-L,HS20-1-07.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C21-L,HS20-1-08.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C21-L,HS20-1-09.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C21-L,HS20-1-10.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C21-L,HS20-1-11.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C21-L,HS20-1-12.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C21-M,C21-M_10000x_01.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C21-M,C21-M_10000x_02.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C21-M,C21-M_10000x_03.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C21-M,C21-M_5000x_01.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C21-M,C21-M_500x_01.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C21-M,C21-M_500x_02.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C21-M,C21-M_500x_03.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C21-M,HS20-3-03.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C21-M,HS20-3-06.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C21-M,HS20-3-07.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C21-M,HS20-3-10.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C21-M,HS20-3-11.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C21-S,C21-S_5000x_01.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C21-S,HS20-2-01.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C21-S,HS20-2-03.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C21-S,HS20-2-04.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C21-S,HS20-2-05.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C21-S,HS20-2-06.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C21-S,HS20-2-07.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C21-S,HS20-2-08.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C21-S,HS20-2-09.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C21-S,HS20-2-10.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C21-S,HS20-2-11.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C21-S,HS20-2-12.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C22-L,C22-L-01.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C22-L,C22-L-02.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C22-L,C22-L-03.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C22-L,C22-L-04.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C22-L,C22-L-05.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C22-L,C22-L-06.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C22-L,C22-L-07.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C22-L,C22-L-08.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C22-L,C22-L-09.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C22-L,C22-L-10.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C22-L,C22-L-11.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C22-L,C22-L-12.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C22-M,C22-M-01.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C22-M,C22-M-02.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C22-M,C22-M-03.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C22-M,C22-M-04.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C22-M,C22-M-05.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C22-M,C22-M-06.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C22-M,C22-M-07.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C22-M,C22-M-08.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C22-M,C22-M-09.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C22-M,C22-M-10.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C22-M,C22-M-11.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C22-M,C22-M-12.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C22-S,C22-S-01.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C22-S,C22-S-02.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C22-S,C22-S-03.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C22-S,C22-S-04.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C22-S,C22-S-05.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C22-S,C22-S-06.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C22-S,C22-S-07.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C22-S,C22-S-08.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C22-S,C22-S-09.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C22-S,C22-S-10.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C22-S,C22-S-11.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C22-S,C22-S-12.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C23-L,C23-L-01.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C23-L,C23-L-02.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C23-L,C23-L-03.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C23-L,C23-L-04.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C23-L,C23-L-05.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C23-L,C23-L-06.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C23-L,C23-L-07.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C23-L,C23-L-08.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C23-L,C23-L-09.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C23-L,C23-L-10.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C23-L,C23-L-11.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C23-L,C23-L-12.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C23-M,C23-M-01.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C23-M,C23-M-02.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C23-M,C23-M-03.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C23-M,C23-M-04.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C23-M,C23-M-05.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C23-M,C23-M-06.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C23-M,C23-M-07.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C23-M,C23-M-08.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C23-M,C23-M-09.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C23-M,C23-M-10.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C23-M,C23-M-11.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C23-M,C23-M-12.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C23-S,C23-S-01.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C23-S,C23-S-02.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C23-S,C23-S-03.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C23-S,C23-S-04.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C23-S,C23-S-05.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C23-S,C23-S-06.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C23-S,C23-S-07.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C23-S,C23-S-08.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C23-S,C23-S-09.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C23-S,C23-S-10.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C23-S,C23-S-11.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C23-S,C23-S-12.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C24-L,C24-L-001.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C24-L,C24-L-002.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C24-L,C24-L-003.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C24-L,C24-L-004.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C24-L,C24-L-005.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C24-L,C24-L-006.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C24-L,C24-L-007.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C24-L,C24-L-008.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C24-L,C24-L-009.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C24-L,C24-L-010.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C24-L,C24-L-011.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C24-L,C24-L-012.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C24-M,C24-M-001.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C24-M,C24-M-002.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C24-M,C24-M-003.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C24-M,C24-M-004.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C24-M,C24-M-005.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C24-M,C24-M-006.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C24-M,C24-M-007.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C24-M,C24-M-008.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C24-M,C24-M-009.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C24-M,C24-M-010.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C24-M,C24-M-011.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C24-M,C24-M-012.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C24-S,C24-S-001.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C24-S,C24-S-002.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C24-S,C24-S-003.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C24-S,C24-S-004.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C24-S,C24-S-005.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C24-S,C24-S-006.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C24-S,C24-S-007.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C24-S,C24-S-008.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C24-S,C24-S-009.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C24-S,C24-S-010.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C24-S,C24-S-011.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C24-S,C24-S-012.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C25-L,C25-L-001.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C25-L,C25-L-002.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C25-L,C25-L-003.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C25-L,C25-L-004.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C25-L,C25-L-005.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C25-L,C25-L-006.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C25-L,C25-L-007.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C25-L,C25-L-008.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C25-L,C25-L-009.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C25-L,C25-L-010.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C25-L,C25-L-011.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C25-L,C25-L-012.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C25-M,C25-M-001.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C25-M,C25-M-002.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C25-M,C25-M-003.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C25-M,C25-M-004.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C25-M,C25-M-005.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C25-M,C25-M-006.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C25-M,C25-M-007.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C25-M,C25-M-008.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C25-M,C25-M-009.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C25-M,C25-M-010.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C25-M,C25-M-011.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C25-M,C25-M-012.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C25-S,C25-S-001.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C25-S,C25-S-002.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C25-S,C25-S-003.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C25-S,C25-S-004.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C25-S,C25-S-005.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C25-S,C25-S-006.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C25-S,C25-S-007.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C25-S,C25-S-008.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C25-S,C25-S-009.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C25-S,C25-S-010.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C25-S,C25-S-011.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C25-S,C25-S-012.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C26-L,C26-L-001.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C26-L,C26-L-002.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C26-L,C26-L-003.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C26-L,C26-L-004.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C26-L,C26-L-005.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C26-L,C26-L-006.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C26-L,C26-L-007.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C26-L,C26-L-008.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C26-L,C26-L-009.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C26-L,C26-L-010.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C26-L,C26-L-011.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C26-L,C26-L-012.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C26-M,C26-M-001.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C26-M,C26-M-002.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C26-M,C26-M-003.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C26-M,C26-M-004.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C26-M,C26-M-005.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C26-M,C26-M-006.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C26-M,C26-M-007.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C26-M,C26-M-008.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C26-M,C26-M-009.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C26-M,C26-M-010.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C26-M,C26-M-011.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C26-M,C26-M-012.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C26-S,C26-S-001.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C26-S,C26-S-002.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C26-S,C26-S-003.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C26-S,C26-S-004.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C26-S,C26-S-005.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C26-S,C26-S-006.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C26-S,C26-S-007.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C26-S,C26-S-008.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C26-S,C26-S-009.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C26-S,C26-S-010.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C26-S,C26-S-011.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C26-S,C26-S-012.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C27-L,C27-L-001.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C27-L,C27-L-002.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C27-L,C27-L-003.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C27-L,C27-L-004.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C27-L,C27-L-005.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C27-L,C27-L-006.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C27-L,C27-L-007.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C27-L,C27-L-008.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C27-L,C27-L-009.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C27-L,C27-L-010.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C27-L,C27-L-011.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C27-L,C27-L-012.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C27-M,C27-M-001.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C27-M,C27-M-002.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C27-M,C27-M-003.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C27-M,C27-M-004.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C27-M,C27-M-005.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C27-M,C27-M-006.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C27-M,C27-M-007.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C27-M,C27-M-008.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C27-M,C27-M-009.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C27-M,C27-M-010.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C27-M,C27-M-011.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C27-M,C27-M-012.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C27-S,C27-S-001.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C27-S,C27-S-002.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C27-S,C27-S-003.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C27-S,C27-S-004.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C27-S,C27-S-005.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C27-S,C27-S-006.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C27-S,C27-S-007.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C27-S,C27-S-008.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
C27-S,C27-S-009.tif,10000.0,10000x,0.01116,meta:ap_image_pixel_size(11.16nm),,
C27-S,C27-S-010.tif,5000.0,5000x,0.02233,meta:ap_image_pixel_size(22.33nm),,
C27-S,C27-S-011.tif,2000.0,2000x,0.05582,meta:ap_image_pixel_size(55.82nm),,
C27-S,C27-S-012.tif,500.0,500x,0.22330000000000003,meta:ap_image_pixel_size(223.3nm),,
