subset_id,subset_description,group,target,term,SS,df,MS,F,p_parametric,eta2,omega2,perm_p,n_samples,design_orthogonal,type_agreement,type_max_abs_diff
drop_beta2,"剔除beta=2,只留{5,8}",beta,solidity,T_C,0.004408909905389891,2.0,0.0022044549526949453,7.1146655029347405,0.003174048941455747,0.07479036528952154,0.06394214013169697,0.1349730053989202,54,True,True,1.3244613739082922e-14
drop_beta2,"剔除beta=2,只留{5,8}",beta,solidity,beta,0.0001731041631742869,1.0,0.0001731041631742869,0.5586769721217852,0.4610252947152248,0.002936445487605619,0.0,0.6936612677464508,54,True,True,1.3244613739082922e-14
drop_beta2,"剔除beta=2,只留{5,8}",beta,solidity,t_hold,0.002048441693961678,2.0,0.001024220846980839,3.305573887319782,0.05142667150626709,0.034748658025057104,0.024109794479555233,0.40891821635672865,54,True,True,1.3244613739082922e-14
drop_beta2,"剔除beta=2,只留{5,8}",beta,solidity,precursor:T_C,0.0008366398347305903,4.0,0.00020915995868264758,0.6750435706637974,0.6149035074324452,0.014192306079734315,0.0,0.9514097180563887,54,True,True,1.3244613739082922e-14
drop_beta2,"剔除beta=2,只留{5,8}",beta,solidity,precursor:beta,0.0008957953566621768,2.0,0.0004478976783310884,1.4455465088869641,0.25266587265621093,0.015195788389215622,0.004659158754107678,0.6794641071785643,54,True,True,1.3244613739082922e-14
drop_beta2,"剔除beta=2,只留{5,8}",beta,solidity,precursor:t_hold,0.0014191710686937142,4.0,0.00035479276717342856,1.1450593981127521,0.35591083724500483,0.02407405116311564,0.0030338236350274496,0.869626074785043,54,True,True,1.3244613739082922e-14
drop_beta2,"剔除beta=2,只留{5,8}",beta,solidity,T_C:beta,0.0010736102600183983,2.0,0.0005368051300091992,1.7324867244875612,0.19526718443573074,0.01821214432782869,0.00765974340858253,0.6146770645870826,54,True,True,1.3244613739082922e-14
drop_beta2,"剔除beta=2,只留{5,8}",beta,solidity,T_C:t_hold,0.0006272709449639535,4.0,0.00015681773624098838,0.5061141017729255,0.7315623842934744,0.01064068536578743,0.0,0.9666066786642672,54,True,True,1.3244613739082922e-14
drop_beta2,"剔除beta=2,只留{5,8}",beta,solidity,beta:t_hold,6.685036949960477e-05,2.0,3.3425184749802384e-05,0.10787655632423696,0.8981096985498505,0.001134013545729914,0.0,0.9694061187762447,54,True,True,1.3244613739082922e-14
drop_beta2,"剔除beta=2,只留{5,8}",beta,solidity,Residual,0.008675704943541973,28.0,0.00030984660512649905,,,0.14716997076270077,,,54,True,True,1.3244613739082922e-14
drop_beta2,"剔除beta=2,只留{5,8}",beta,solidity,coupling_total,,10.0,,,,0.05346214563206558,0.007692982389135128,,54,True,True,1.3244613739082922e-14
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,compaction_density,precursor,0.5526287037038173,2.0,0.27631435185190867,73.86033642984468,6.802874086885761e-12,0.6325448941870192,0.621320312362992,0.0001999600079984003,54,True,True,3.73825970179098e-13
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,compaction_density,T_C,0.07858148148113742,2.0,0.03929074074056871,10.50262974118535,0.00039519799726589965,0.08994522824349256,0.08103416987029861,0.09118176364727054,54,True,True,3.73825970179098e-13
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,compaction_density,beta,0.017306481481455194,2.0,0.008653240740727597,2.313058543774529,0.11757012303852504,0.01980918910665889,0.01119717509614339,0.5890821835632873,54,True,True,3.73825970179098e-13
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,compaction_density,t_hold,0.0014518518518116252,1.0,0.0014518518518116252,0.3880879350001049,0.5383476063037826,0.001661805602612365,0.0,0.7740451909618077,54,True,True,3.73825970179098e-13
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,compaction_density,precursor:T_C,0.014257407407399114,4.0,0.0035643518518497785,0.9527707307547371,0.44854201133623806,0.01631918537609649,0.0,0.9318136372725455,54,True,True,3.73825970179098e-13
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,compaction_density,precursor:beta,0.006632407407551,4.0,0.00165810185188775,0.44321968726769106,0.7763157721779329,0.007591526487308607,0.0,0.9844031193761248,54,True,True,3.73825970179098e-13
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,compaction_density,precursor:t_hold,0.015173148148164728,2.0,0.007586574074082364,2.0279327139763628,0.15048989924705625,0.017367352302801724,0.008765749737525518,0.634873025394921,54,True,True,3.73825970179098e-13
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,compaction_density,T_C:beta,0.06877962962960282,4.0,0.017194907407400706,4.596292727752758,0.005585739995951047,0.07872592077590805,0.061335146952212975,0.39272145570885825,54,True,True,3.73825970179098e-13
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,compaction_density,T_C:t_hold,0.013892592592583242,2.0,0.006946296296291621,1.856782964572382,0.17489659412883202,0.015901614325427287,0.007306261338608774,0.6504699060187963,54,True,True,3.73825970179098e-13
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,compaction_density,beta:t_hold,0.00020648148154123191,2.0,0.00010324074077061596,0.027596814264178815,0.972806923692427,0.0002363409754464683,0.0,0.9936012797440512,54,True,True,3.73825970179098e-13
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,compaction_density,Residual,0.10474907407444789,28.0,0.0037410383598017105,,,0.11989694261722836,,,54,True,True,3.73825970179098e-13
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,compaction_density,coupling_total,,10.0,,,,0.04127806416620682,0.008765749737525518,,54,True,True,3.73825970179098e-13
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,D_sec,precursor,410.2100389491029,2.0,205.10501947455145,429.6964670852529,9.695917465523097e-22,0.871357091201728,0.8684487089891856,0.0001999600079984003,54,True,True,1.8189894035458565e-12
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,D_sec,T_C,37.30029259170806,2.0,18.65014629585403,39.07218845488041,7.900499519441381e-09,0.07923227460973178,0.07712623137959902,0.12117576484703059,54,True,True,1.8189894035458565e-12
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,D_sec,beta,0.5440211955155974,2.0,0.2720105977577987,0.5698641270004419,0.5720256132299295,0.001155595137776172,0.0,0.9734053189362127,54,True,True,1.8189894035458565e-12
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,D_sec,t_hold,0.17701433779348008,1.0,0.17701433779348008,0.3708462901988191,0.5474528521958106,0.0003760090778759919,0.0,0.8914217156568687,54,True,True,1.8189894035458565e-12
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,D_sec,precursor:T_C,2.1747142505455486,4.0,0.5436785626363871,1.13901043569453,0.3585485359933578,0.004619469305053825,0.000563211701909972,0.9928014397120576,54,True,True,1.8189894035458565e-12
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,D_sec,precursor:beta,0.17088280104417208,4.0,0.04272070026104302,0.0895001693308431,0.9849964140994291,0.00036298463303266026,0.0,1.0,54,True,True,1.8189894035458565e-12
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,D_sec,precursor:t_hold,0.8302865164259856,2.0,0.4151432582129928,0.8697280634349235,0.4300808764133213,0.0017636722047817271,0.0,0.9588082383523295,54,True,True,1.8189894035458565e-12
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,D_sec,T_C:beta,3.408850848937618,4.0,0.8522127122344045,1.7853916622342854,0.15981831232889418,0.007240988952099656,0.003182076025751782,0.9874025194961008,54,True,True,1.8189894035458565e-12
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,D_sec,T_C:t_hold,0.22835513975496724,2.0,0.11417756987748362,0.23920281679318756,0.7888474682627684,0.00048506582346840313,0.0,0.9874025194961008,54,True,True,1.8189894035458565e-12
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,D_sec,beta:t_hold,2.361880688558813,2.0,1.1809403442794064,2.474078377385907,0.10246527487855162,0.005017043200162867,0.0029861721802691803,0.8750249950009998,54,True,True,1.8189894035458565e-12
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,D_sec,Residual,13.365109990881137,28.0,0.47732535681718347,,,0.028389805854288953,,,54,True,True,1.8189894035458565e-12
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,D_sec,coupling_total,,10.0,,,,0.006746126142868213,0.000563211701909972,,54,True,True,1.8189894035458565e-12
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,circularity,precursor,0.7638921354630615,2.0,0.3819460677315307,355.16061408356785,1.2728506921073322e-20,0.7725493970158546,0.7695372326116062,0.0001999600079984003,54,True,True,3.0531133177191805e-15
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,circularity,T_C,0.13381565893951297,2.0,0.06690782946975649,62.21565767808963,4.979361732277281e-11,0.13533220441173002,0.13301232810427915,0.025994801039792043,54,True,True,3.0531133177191805e-15
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,circularity,beta,0.0011660137972882012,2.0,0.0005830068986441006,0.5421212721659385,0.5874945343282668,0.001179228341526401,0.0,0.9726054789042191,54,True,True,3.0531133177191805e-15
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,circularity,t_hold,0.002882988796145014,1.0,0.002882988796145014,2.680807992909155,0.1127558026935548,0.0029156619798358895,0.001826070263010073,0.6894621075784843,54,True,True,3.0531133177191805e-15
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,circularity,precursor:T_C,0.03612332054523648,4.0,0.00903083013630912,8.397508045953783,0.00013910589381372886,0.03653270954087777,0.03214732323997,0.7608478304339132,54,True,True,3.0531133177191805e-15
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,circularity,precursor:beta,0.0010244531008982705,4.0,0.0002561132752245676,0.23815233560055352,0.9143777231378032,0.0010360633244250123,0.0,0.9996000799840032,54,True,True,3.0531133177191805e-15
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,circularity,precursor:t_hold,0.0015351123487015172,2.0,0.0007675561743507586,0.7137283120758913,0.4985104235692732,0.0015525099216030572,0.0,0.966006798640272,54,True,True,3.0531133177191805e-15
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,circularity,T_C:beta,0.016007738064395483,4.0,0.004001934516098871,3.7212832919095558,0.01498869174120232,0.016189155268289155,0.011825870694442325,0.9372125574885023,54,True,True,3.0531133177191805e-15
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,circularity,T_C:t_hold,0.0008795584787435473,2.0,0.00043977923937177366,0.4089380096099609,0.6682590953355186,0.000889526597863983,0.0,0.9768046390721855,54,True,True,3.0531133177191805e-15
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,circularity,beta:t_hold,0.0013552258669555783,2.0,0.0006776129334777892,0.6300926908196367,0.539924969254296,0.0013705847694087804,0.0,0.9654069186162767,54,True,True,3.0531133177191805e-15
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,circularity,Residual,0.03011170009399322,28.0,0.001075417860499758,,,0.0304529588285853,,,54,True,True,3.0531133177191805e-15
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,circularity,coupling_total,,10.0,,,,0.03912128278690584,0.03214732323997,,54,True,True,3.0531133177191805e-15
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,convexity,precursor,0.07088741554692035,2.0,0.035443707773460176,193.04913410973538,4.1760398962823383e-17,0.6553034592949687,0.6508043940767705,0.0001999600079984003,54,True,True,7.469719287556131e-15
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,convexity,T_C,0.02086292670097123,2.0,0.010431463350485615,56.81643072389241,1.392887455309089e-10,0.19286283655121583,0.1891473166238525,0.006798640271945611,54,True,True,7.469719287556131e-15
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,convexity,beta,0.0006675827004727353,2.0,0.00033379135023636763,1.8180414856230331,0.18098999014859096,0.006171324622431744,0.0027721291004434235,0.857628474305139,54,True,True,7.469719287556131e-15
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,convexity,t_hold,0.0009648957306396255,1.0,0.0009648957306396255,5.255440161529562,0.029599661931374137,0.00891977095326002,0.007210288056471407,0.4933013397320536,54,True,True,7.469719287556131e-15
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,convexity,precursor:T_C,0.005629361522707654,4.0,0.0014073403806769136,7.665277109941038,0.00026503551976927444,0.052039421256804184,0.045173769212730364,0.609878024395121,54,True,True,7.469719287556131e-15
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,convexity,precursor:beta,0.00030008538541181906,4.0,7.502134635295477e-05,0.4086143031578943,0.8008598460955654,0.0027740747723277964,0.0,0.9964007198560288,54,True,True,7.469719287556131e-15
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,convexity,precursor:t_hold,0.00015567889089140863,2.0,7.783944544570431e-05,0.4239634757999872,0.6585790381780015,0.0014391400074787479,0.0,0.9628074385122976,54,True,True,7.469719287556131e-15
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,convexity,T_C:beta,0.003329521193144558,4.0,0.0008323802982861395,4.533676241244304,0.005983389334385769,0.03077904221546033,0.02394941310938096,0.8036392721455708,54,True,True,7.469719287556131e-15
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,convexity,T_C:t_hold,0.00020688205485441813,2.0,0.00010344102742720906,0.5634060889983072,0.5755871166359092,0.001912476638711953,0.0,0.948010397920416,54,True,True,7.469719287556131e-15
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,convexity,beta:t_hold,2.981151565251139e-05,2.0,1.4905757826255694e-05,0.08118630420948068,0.9222381332495675,0.0002755861415343351,0.0,0.9926014797040592,54,True,True,7.469719287556131e-15
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,convexity,Residual,0.0051407835742622865,28.0,0.00018359941336651024,,,0.047522867545806355,,,54,True,True,7.469719287556131e-15
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,convexity,coupling_total,,10.0,,,,0.05625263603661072,0.045173769212730364,,54,True,True,7.469719287556131e-15
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,solidity,precursor,0.03780835307595609,2.0,0.018904176537978046,155.31658998822363,6.982313008804678e-16,0.7059956716653658,0.6998595301799133,0.0001999600079984003,54,True,True,2.0051668658815913e-14
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,solidity,T_C,0.004747583771969488,2.0,0.002373791885984744,19.503058508376522,4.95005607452976e-06,0.08865166877662074,0.08391542241538684,0.09118176364727054,54,True,True,2.0051668658815913e-14
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,solidity,beta,0.00015237467948381322,2.0,7.618733974190661e-05,0.6259546817717592,0.5420675021331856,0.0028452935776084234,0.0,0.9272145570885822,54,True,True,2.0051668658815913e-14
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,solidity,t_hold,0.0010647137734487444,1.0,0.0010647137734487444,8.747681353553444,0.006236204704573206,0.019881408589980058,0.017568715821466054,0.3027394521095781,54,True,True,2.0051668658815913e-14
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,solidity,precursor:T_C,0.0016688353895588648,4.0,0.0004172088473897162,3.427785143632537,0.021136303634011866,0.031162176236123957,0.022021074599044795,0.8018396320735853,54,True,True,2.0051668658815913e-14
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,solidity,precursor:beta,0.0003649283815754245,4.0,9.123209539385613e-05,0.7495622951672688,0.5666586916597944,0.0068143105134071385,0.0,0.9872025594881024,54,True,True,2.0051668658815913e-14
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,solidity,precursor:t_hold,0.0003855679958846281,2.0,0.00019278399794231404,1.5839120579805765,0.2230086233780729,0.007199714192267906,0.0026481690568451416,0.8368326334733054,54,True,True,2.0051668658815913e-14
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,solidity,T_C:beta,0.0036380893776275514,4.0,0.0009095223444068878,7.472629594183943,0.0003155252509143582,0.06793407130368226,0.05870958536810425,0.46890621875624877,54,True,True,2.0051668658815913e-14
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,solidity,T_C:t_hold,9.714662040138933e-05,2.0,4.8573310200694664e-05,0.39907799684666984,0.6746941129093603,0.0018140195999152182,0.0,0.9504099180163967,54,True,True,2.0051668658815913e-14
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,solidity,beta:t_hold,0.00021765614580360193,2.0,0.00010882807290180097,0.8941307305367251,0.4203201776276527,0.0040642949070011265,0.0,0.8972205558888222,54,True,True,2.0051668658815913e-14
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,solidity,Residual,0.0034079871512986415,28.0,0.00012171382683209433,,,0.0636373706380274,,,54,True,True,2.0051668658815913e-14
drop_thold20,"剔除t_hold=20,只留{10,15}",t_hold,solidity,coupling_total,,10.0,,,,0.045176200941799,0.024669243655889937,,54,True,True,2.0051668658815913e-14
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,compaction_density,precursor,0.7087620370371042,2.0,0.3543810185185521,158.94165282341865,5.19036650783239e-16,0.783881069611672,0.777033073453032,0.0001999600079984003,54,True,True,2.0278917434168875e-13
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,compaction_density,T_C,0.04330370370360015,2.0,0.021651851851800075,9.710963455094713,0.0006258981720845327,0.04789330100018882,0.042855741884737716,0.27754449110177964,54,True,True,2.0278917434168875e-13
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,compaction_density,beta,0.016156481481516494,2.0,0.008078240740758247,3.6231312292319546,0.039868458766584756,0.017868846415414474,0.012905143669729368,0.6284743051389722,54,True,True,2.0278917434168875e-13
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,compaction_density,t_hold,0.005807407407360188,1.0,0.005807407407360188,2.6046511627610527,0.11776553351808788,0.006422912758113671,0.003947239384072483,0.5590881823635273,54,True,True,2.0278917434168875e-13
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,compaction_density,precursor:T_C,0.01417962962977981,4.0,0.0035449074074449527,1.5899086378854252,0.20454094830624858,0.015682475443175112,0.005804403255993253,0.9306138772245551,54,True,True,2.0278917434168875e-13
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,compaction_density,precursor:beta,0.0023018518517119446,4.0,0.0005754629629279862,0.25809800662799204,0.902232387007167,0.0025458165044371676,0.0,0.9982003599280144,54,True,True,2.0278917434168875e-13
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,compaction_density,precursor:t_hold,0.00023981481479040667,2.0,0.00011990740739520334,0.05377906976179346,0.9477390852966177,0.000265231888424052,0.0,0.9944011197760448,54,True,True,2.0278917434168875e-13
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,compaction_density,T_C:beta,0.02055185185179198,4.0,0.005137962962947995,2.304401993341278,0.08313504207743966,0.022730065621784902,0.0128346572520349,0.8842231553689263,54,True,True,2.0278917434168875e-13
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,compaction_density,T_C:t_hold,0.02494814814815527,2.0,0.012474074074077635,5.594684385365471,0.009033513185261802,0.027592308889679732,0.02260468765322313,0.4897020595880824,54,True,True,2.0278917434168875e-13
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,compaction_density,beta:t_hold,0.005489814814723104,2.0,0.002744907407361552,1.2311046511382224,0.3072931432537711,0.006071659716602267,0.0011369765616166662,0.8538292341531694,54,True,True,2.0278917434168875e-13
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,compaction_density,Residual,0.06242962962983256,28.0,0.0022296296296368773,,,0.06904631215050781,,,54,True,True,2.0278917434168875e-13
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,compaction_density,coupling_total,,10.0,,,,0.018493523836036332,0.005804403255993253,,54,True,True,2.0278917434168875e-13
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,D_sec,precursor,414.61419826292376,2.0,207.30709913146188,556.2349512710962,2.890938407538427e-23,0.9076352223374666,0.905264892371226,0.0001999600079984003,54,True,True,1.3642420526593924e-12
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,D_sec,T_C,18.98550493809398,2.0,9.49275246904699,25.47042879462869,4.988691832575287e-07,0.04156131909585147,0.03989702024041235,0.33633273345330933,54,True,True,1.3642420526593924e-12
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,D_sec,beta,1.548270790944116,2.0,0.774135395472058,2.0771173094490565,0.14417101964039566,0.003389331840213615,0.0017561511266128828,0.9174165166966607,54,True,True,1.3642420526593924e-12
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,D_sec,t_hold,0.21689651199085347,1.0,0.21689651199085347,0.581964733883025,0.4519228573402164,0.0004748098707420542,0.0,0.8780243951209759,54,True,True,1.3642420526593924e-12
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,D_sec,precursor:T_C,2.2654838903663403,4.0,0.5663709725915851,1.5196552923692541,0.2234514161348286,0.004959388711600902,0.00169451037345487,0.9922015596880623,54,True,True,1.3642420526593924e-12
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,D_sec,precursor:beta,1.2508141939097186,4.0,0.31270354847742965,0.8390288792731677,0.5121200459407094,0.00273816724981564,0.0,0.9976004799040192,54,True,True,1.3642420526593924e-12
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,D_sec,precursor:t_hold,0.6642928162564203,2.0,0.33214640812821017,0.8911968857511541,0.42148101679782324,0.0014542086607408748,0.0,0.9604079184163168,54,True,True,1.3642420526593924e-12
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,D_sec,T_C:beta,2.351054092141567,4.0,0.5877635230353917,1.5770546014306839,0.2078800735073546,0.0051467111174401435,0.001881680072411042,0.9912017596480703,54,True,True,1.3642420526593924e-12
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,D_sec,T_C:t_hold,2.263667009724486,2.0,1.131833504862243,3.036873107875629,0.06402271053643577,0.0049554113638105,0.003320953968322102,0.8800239952009599,54,True,True,1.3642420526593924e-12
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,D_sec,beta:t_hold,2.2113843288980206,2.0,1.1056921644490103,2.9667321080167923,0.06782935097499417,0.004840958933490602,0.003206594840636321,0.8810237952409518,54,True,True,1.3642420526593924e-12
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,D_sec,Residual,10.435516075385749,28.0,0.3726970026923482,,,0.022844470818827574,,,54,True,True,1.3642420526593924e-12
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,D_sec,coupling_total,,10.0,,,,0.009151764622157417,0.00169451037345487,,54,True,True,1.3642420526593924e-12
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,circularity,precursor,0.6837115220707712,2.0,0.3418557610353856,207.147464353017,1.6605234040278015e-17,0.7900255170463848,0.7847152996336558,0.0001999600079984003,54,True,True,3.885780586188048e-15
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,circularity,T_C,0.09264952183567843,2.0,0.046324760917839214,28.070484264551684,2.0422426599551348e-07,0.10705609607198587,0.10304576501852546,0.05678864227154569,54,True,True,3.885780586188048e-15
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,circularity,beta,0.0007937994465123666,2.0,0.0003968997232561833,0.24050134777872662,0.7878410217072833,0.0009172316070711952,0.0,0.9778044391121775,54,True,True,3.885780586188048e-15
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,circularity,t_hold,0.000546135524917446,1.0,0.000546135524917446,0.3309307669325563,0.5697059835679616,0.000631057085513974,0.0,0.8552289542091581,54,True,True,3.885780586188048e-15
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,circularity,precursor:T_C,0.011799124395801996,4.0,0.002949781098950499,1.7874195631320744,0.1594093919078552,0.013633833935188825,0.005994739545886102,0.9520095980803839,54,True,True,3.885780586188048e-15
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,circularity,precursor:beta,0.0017845741873898646,4.0,0.00044614354684746615,0.2703406377795338,0.894569775889197,0.002062067260224371,0.0,0.999000199960008,54,True,True,3.885780586188048e-15
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,circularity,precursor:t_hold,0.004301627454916357,2.0,0.0021508137274581784,1.3032853639477062,0.28761201546288667,0.004970510726392951,0.0011544777714906857,0.8832233553289343,54,True,True,3.885780586188048e-15
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,circularity,T_C:beta,0.018643243510451768,4.0,0.004660810877612942,2.8242178871063226,0.04368241871931586,0.02154218207286808,0.013888035832702325,0.9018196360727855,54,True,True,3.885780586188048e-15
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,circularity,T_C:t_hold,0.0035193617300510738,2.0,0.0017596808650255369,1.0662784449106668,0.3578562827229825,0.004066606281602287,0.0002522937156688122,0.8988202359528095,54,True,True,3.885780586188048e-15
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,circularity,beta:t_hold,0.001472318655004301,2.0,0.0007361593275021505,0.4460756711837541,0.6446056432806644,0.001701257429674281,0.0,0.9558088382323535,54,True,True,3.885780586188048e-15
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,circularity,Residual,0.04620844063376239,28.0,0.0016503014512057998,,,0.05339364048309336,,,54,True,True,3.885780586188048e-15
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,circularity,coupling_total,,10.0,,,,0.020666411921806148,0.007149217317376787,,54,True,True,3.885780586188048e-15
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,convexity,precursor,0.06577046609147175,2.0,0.03288523304573587,91.30624926170562,5.388085458009292e-13,0.6665040002746753,0.6568071143332439,0.0001999600079984003,54,True,True,2.0747292772682613e-14
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,convexity,T_C,0.015774869456905094,2.0,0.007887434728452547,21.899558392970068,1.88167671896929e-06,0.15985919245600966,0.15200474774614214,0.013197360527894421,54,True,True,2.0747292772682613e-14
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,convexity,beta,0.0002655667191575617,2.0,0.00013278335957878085,0.3686746118127001,0.6949580012289394,0.0026911969942887072,0.0,0.9354129174165167,54,True,True,2.0747292772682613e-14
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,convexity,t_hold,1.2185000194619988e-05,1.0,1.2185000194619988e-05,0.033831801145413114,0.8553906545474338,0.00012348021620778798,0.0,0.9288142371525695,54,True,True,2.0747292772682613e-14
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,convexity,precursor:T_C,0.0010923950308736607,4.0,0.0002730987577184152,0.7582620202392969,0.5611874890039137,0.011070100323523189,0.0,0.9666066786642672,54,True,True,2.0747292772682613e-14
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,convexity,precursor:beta,0.0007382266506539281,4.0,0.00018455666266348203,0.5124238171164626,0.7270854190875351,0.007481032825370512,0.0,0.9852029594081184,54,True,True,2.0747292772682613e-14
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,convexity,precursor:t_hold,0.0003535107830572315,2.0,0.00017675539152861575,0.49076349298837757,0.6173262485159652,0.0035824035475161293,0.0,0.9166166766646671,54,True,True,2.0747292772682613e-14
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,convexity,T_C:beta,0.0033272686843233146,4.0,0.0008318171710808286,2.3095504859960596,0.08260124255402712,0.033717837501803856,0.019049004533189133,0.7850429914017196,54,True,True,2.0747292772682613e-14
drop_thold15,"剔除t_hold=15,只留{10,20}",t_hold,convexity,T_C:t_hold,0.0009728723607622669,2.0,0.00048643618038113345,1.3505959673152106,0.27544768361611716,0.009858882850288892,0.0025499223749382693,0.7738452309538092,54,True,True,2.0747292772682613e-14
