sample_id,precursor,r2
C13-L,L,0.8873649167429982
C13-L,L,0.8700692577356601
C13-L,L,0.8885604899883921
C13-L,L,0.9061506485951346
C13-L,L,0.9463208355614025
C13-L,L,0.8178534251555156
C13-L,L,0.8190646926071569
C13-L,L,0.8638249758026182
C13-L,L,0.8455179628742775
C13-L,L,0.9174388417757676
C13-L,L,0.9012956079874916
C13-L,L,0.8785644580290298
C13-L,L,0.4153501231812465
C13-L,L,0.8495635187187481
C13-L,L,0.8657989496222681
C13-L,L,0.9106103150820244
C13-L,L,0.8984226253367327
C13-L,L,0.9021165665764084
C13-L,L,0.7417530092327127
C13-L,L,0.8731328190417702
C13-L,L,0.8128650967815916
C13-L,L,0.8021210854467772
C13-L,L,0.7441896432858792
C13-L,L,0.9619276291674592
C13-L,L,0.8789794966932463
C13-L,L,0.8312183747748327
C13-L,L,0.9025176983056744
C13-L,L,0.8427200853272817
C13-L,L,0.9677046613271828
C13-L,L,0.8954145624858324
C13-L,L,0.9554823811005004
C13-L,L,0.8145173335030892
C13-L,L,0.954386825323858
C13-L,L,0.9446286395213288
C13-L,L,0.9286906012043068
C13-L,L,0.7992130216357749
C13-L,L,0.8584617496699988
C13-L,L,0.933426832903262
C13-L,L,0.9248136778349098
C13-L,L,0.796273374486321
C13-L,L,0.8699938676326258
C13-L,L,0.6732427424934267
C13-L,L,0.9120319315058392
C13-L,L,0.7594993673940027
C13-L,L,0.8862557507726762
C13-L,L,0.5314997515564733
C13-L,L,0.7939007649507858
C13-L,L,0.9105310114861488
C13-L,L,0.7980406988840087
C13-L,L,0.7754643160088756
C13-L,L,0.6591274606705583
C13-L,L,0.8423129799035212
C13-L,L,0.4938914458013977
C13-L,L,0.7960309746666585
C13-L,L,0.92564871683227
C13-L,L,0.852914056923177
C13-L,L,0.8722654432851505
C13-L,L,0.7076051189953972
C13-L,L,0.4874732382934914
C13-L,L,0.7701077432552726
C13-L,L,0.8126661511544969
C13-L,L,0.7931627362196634
C13-L,L,0.9206715440096594
C13-L,L,0.8616695529655795
C13-L,L,0.7591518344702588
C13-L,L,0.8374942936236287
C13-L,L,0.9306254428621832
C13-L,L,0.9238164785333824
C13-L,L,0.952900649335906
C13-L,L,0.8225892516693947
C13-L,L,0.5775815909913138
C13-L,L,0.9102794990116854
C13-L,L,0.7740173403500781
C13-L,L,0.7452804849223406
C13-L,L,0.877594264713979
C13-L,L,0.8158752640601993
C13-L,L,0.9817334831031452
C13-L,L,0.8787052218020773
C13-L,L,0.9777656152816868
C13-L,L,0.9029891997399564
C13-L,L,0.8806822086222161
C13-L,L,0.9064279711532937
C13-L,L,0.8513679398569295
C13-L,L,0.9531400227235054
C13-L,L,0.934145657809298
C13-L,L,0.8105038120792931
C13-L,L,0.8688350639017807
C13-L,L,0.8479295735843592
C13-L,L,0.9470705411841572
C13-L,L,0.8758409994410367
C13-L,L,0.8378988092102843
C13-L,L,0.8951271194988144
C13-L,L,0.7365990187978526
C13-L,L,0.8971593340989428
C13-L,L,0.930775526028032
C13-L,L,0.8733800946909585
C13-L,L,0.9202114914164428
C13-L,L,0.6897037646177303
C13-L,L,0.914612607953723
C13-L,L,0.9594750127551954
C13-L,L,0.8491560283423919
C13-L,L,0.8177235899237905
C13-L,L,0.960538199234516
C13-L,L,0.900487938274161
C13-L,L,0.8788479005466948
C13-L,L,0.9190780539738804
C13-L,L,0.8829259991280215
C13-L,L,0.9171509501081292
C13-L,L,0.9697567838831516
C13-L,L,0.7751668821882851
C13-L,L,0.50590091520037
C13-L,L,0.8280187684578537
C13-L,L,0.759861240724615
C13-L,L,0.9697740003066108
C13-L,L,0.8354801994922351
C13-L,L,0.8917302978310254
C13-L,L,0.7924152593940283
C13-L,L,0.6634351401480929
C13-L,L,0.8512617185270236
C13-L,L,0.9103634379905552
C13-L,L,0.8941186291356373
C13-L,L,0.8362219372491029
C13-L,L,0.9490383511728304
C13-L,L,0.8953980902495486
C13-L,L,0.9603152598131076
C13-L,L,0.8237395990393084
C13-L,L,0.9624729680715955
C13-L,L,0.8073382900986572
C13-L,L,0.8157575560212381
C13-L,L,0.9225137742319268
C13-L,L,0.5262618399578116
C13-L,L,0.8847232095459316
C13-L,L,0.8541772208143771
C13-L,L,0.7040717934330165
C13-L,L,0.8234235183454741
C13-L,L,0.8439211489481455
C13-L,L,0.9293944592326184
C13-L,L,0.8954338804492041
C13-L,L,0.9497721646126396
C13-L,L,0.8212633908417319
C13-L,L,0.8785457904618214
C13-L,L,0.9174237374235192
C13-L,L,0.8540738430165309
C13-L,L,0.8277369735312698
C13-L,L,0.8675474169237041
C13-L,L,0.9324559071872672
C13-L,L,0.6776177936930663
C13-L,L,0.94037433289655
C13-L,L,0.8335719523478777
C13-L,L,0.7764597798776506
C13-L,L,0.9049015084252036
C13-L,L,0.8314071782629506
C13-L,L,0.982979112753664
C13-L,L,0.8615284948140997
C13-L,L,0.8674783998836815
C13-L,L,0.5897253922169396
C13-L,L,0.8390739910618088
C13-L,L,0.8650251291431188
C13-L,L,0.8102548317900164
C13-L,L,0.9304716325206008
C13-L,L,0.930802354255296
C13-L,L,0.7553286098604326
C13-L,L,0.9621296578188252
C13-L,L,0.9734284237797826
C13-L,L,0.9254985932761534
C13-L,L,0.8857877089539387
C13-L,L,0.8592124175537149
C13-L,L,0.913905246717768
C13-L,L,0.9399971208197196
C13-L,L,0.8525122621707382
C13-L,L,0.7482366276580785
C13-L,L,0.894566333782001
C13-L,L,0.8174477193031531
C13-L,L,0.9096897923039048
C13-L,L,0.8028512046525075
C13-L,L,0.7228665313649064
C13-L,L,0.997731303895629
C13-L,L,0.8925713823284124
C13-L,L,0.8304961747631802
C13-L,L,0.7722694023748526
C13-L,L,0.913751774063757
C13-L,L,0.8605544733789876
C13-L,L,0.9722877774411962
C13-L,L,0.8740074839455899
C13-L,L,0.9031237101814764
C13-L,L,0.9159185895869086
C13-L,L,0.6828310704916327
C13-L,L,0.9278492444285034
C13-L,L,0.950040019505088
C13-L,L,0.9374657199633966
C13-L,L,0.851063618148853
C13-L,L,0.8639500433832181
C13-L,L,0.8846749989782189
C13-L,L,0.7666574149149588
C13-L,L,0.8873578445967507
C13-L,L,0.8701085428744223
C13-L,L,0.7591469868725749
C13-L,L,0.944045989359814
C13-L,L,0.8957614833613146
C13-L,L,0.7207886216301462
C13-L,L,0.8738382447687024
C13-L,L,0.7511373657508152
C13-L,L,0.6871739618189372
C13-L,L,0.773824680495661
C13-L,L,0.9197339261333471
C13-L,L,0.8715020379973685
C13-L,L,0.7136390961046106
C13-L,L,0.9554868009901158
C13-L,L,0.682471208509873
C13-L,L,0.681904290088818
C13-L,L,0.8234569464591114
C13-L,L,0.926950431063325
C13-L,L,0.923607688427798
C13-L,L,0.8720812792056936
C13-L,L,0.7216049262324611
C13-L,L,0.9376908044288992
C13-L,L,0.8771656829513883
C13-L,L,0.965656788307758
C13-L,L,0.9714815480333472
C13-L,L,0.8866952531706507
C13-L,L,0.9203851543795056
C13-L,L,0.8167373065211765
C13-L,L,0.9099105725840966
C13-L,L,0.9239332198092528
C13-L,L,0.7056550423569629
C13-L,L,0.7211642789820003
C13-L,L,0.9180574088710692
C13-L,L,0.9610648119205644
C13-L,L,0.85866618385294
C13-L,L,0.7430695353059619
C13-L,L,0.8105156775670652
C13-L,L,0.7588007970570003
C13-L,L,0.9357469942037988
C13-L,L,0.9101430097246124
C13-L,L,0.9576111532453538
C13-L,L,0.913608698070688
C13-L,L,0.9349873822409168
C13-L,L,0.7816872357176199
C13-L,L,0.8292499259902155
C13-L,L,0.7844484537179374
C13-L,L,0.9108140090920306
C13-L,L,0.938008300032915
C13-L,L,0.9591909970193744
C13-L,L,0.7783325070840985
C13-L,L,0.8616791130774978
C13-L,L,0.822531325454771
C13-L,L,0.8581666101670947
C13-L,L,0.799138169266217
C13-L,L,0.6653059624919
C13-L,L,0.8078594680126745
C13-L,L,0.7664389871423771
C13-L,L,0.9575908555075014
C13-L,L,0.9308486799248248
C13-L,L,0.7552370871431464
C13-L,L,0.8837212727064764
C13-L,L,0.7902354226771232
C13-L,L,0.8971436331278166
C13-L,L,0.9293316212328756
C13-L,L,0.8986173569621946
C13-L,L,0.6641351927445766
C13-L,L,0.8510629695929309
C13-L,L,0.7994946476672379
C13-L,L,0.9060163637466232
C13-L,L,0.5644770076830694
C13-L,L,0.4302660571468971
C13-L,L,0.5902996367348496
C13-L,L,0.8574577973705177
C13-L,L,0.9254465740878458
C13-L,L,0.9021753390701904
C13-L,L,0.8978062769313084
C13-L,L,0.9197331495215552
C13-L,L,0.925952638988081
C13-L,L,0.8944912502006728
C13-L,L,0.8904869496802488
C13-L,L,0.9829937767150944
C13-L,L,0.9391029904835376
C13-L,L,0.7784569791269085
C13-L,L,0.7229842792966712
C13-L,L,0.4751892826965205
C13-L,L,0.8452684651960243
C13-L,L,0.8560347271274531
C13-L,L,0.9787375694368988
C13-L,L,0.7940738147034871
C13-L,L,0.7390415652530278
C13-L,L,0.8325204377582378
C13-L,L,0.9054919345150176
C13-L,L,0.7294311527537116
C13-L,L,0.8712905960018951
C13-L,L,0.9998644074247776
C13-L,L,0.8962704327454307
C13-L,L,0.934898279226841
C13-L,L,0.9367375171128576
C13-L,L,0.8094856777646093
C13-L,L,0.7519075774993724
C13-L,L,0.8380932552981044
C13-L,L,0.9794686392246544
C13-L,L,0.9135349646109476
C13-L,L,0.9161888434455532
C13-L,L,0.954782240361995
C13-L,L,0.956463955716386
C13-L,L,0.954452704657376
C13-L,L,0.7402040291037693
C13-L,L,0.9035474133715572
C13-L,L,0.7921497913164978
C13-L,L,0.938663100993702
C13-L,L,0.8518470564468658
C13-L,L,0.8439762532712054
C13-L,L,0.882284260731616
C13-M,M,0.9292927374198108
C13-M,M,0.7927299210048864
C13-M,M,0.880567011791361
C13-M,M,0.6650093268883677
C13-M,M,0.8861957785752368
C13-M,M,0.9255324310350516
C13-M,M,0.9235290496098988
C13-M,M,0.8626815014275079
C13-M,M,0.7093422080782477
C13-M,M,0.8452083302973105
C13-M,M,0.8412109714214312
C13-M,M,0.9102176611759848
C13-M,M,0.8140816735804284
C13-M,M,0.9104320098338644
C13-M,M,0.8668245655159146
C13-M,M,0.8643955575220291
C13-M,M,0.7876380718530703
C13-M,M,0.9175629602222252
C13-M,M,0.9014459700729978
C13-M,M,0.9183528023861288
C13-M,M,0.9410905979032944
C13-M,M,0.9076709844403698
C13-M,M,0.8364949013359559
C13-M,M,0.7004400055994129
C13-M,M,0.8686191526601283
C13-M,M,0.7929666320477359
C13-M,M,0.8913260160994128
C13-M,M,0.9581347283871569
C13-M,M,0.9743804931031224
C13-M,M,0.8066667741248376
C13-M,M,0.861476841669363
C13-M,M,0.913117211254805
C13-M,M,0.8231873107652924
C13-M,M,0.8625034254609505
C13-M,M,0.9429825112880506
C13-M,M,0.8162235793796195
C13-M,M,0.9363565337014012
C13-M,M,0.8623214915770286
C13-M,M,0.7531809581465309
C13-M,M,0.7463823219435632
C13-M,M,0.7274298608959973
C13-M,M,0.9015873073456944
C13-M,M,0.9497375619299824
C13-M,M,0.8860397329314071
C13-M,M,0.9679081318122758
C13-M,M,0.9429939794744184
C13-M,M,0.9251633975684916
C13-M,M,0.7528024371508558
C13-M,M,0.8922778486745157
C13-M,M,0.8152865007912259
C13-M,M,0.9060662859638762
C13-M,M,0.8930557017800155
C13-M,M,0.9183235319283274
C13-M,M,0.9595596610073898
C13-M,M,0.8360432128085592
C13-M,M,0.5427573975437742
C13-M,M,0.948531512197023
C13-M,M,0.9011745573780672
C13-M,M,0.8128770428670561
C13-M,M,0.7050777164511075
C13-M,M,0.8898917770035494
C13-M,M,0.9291029128758892
C13-M,M,0.9269856299956496
C13-M,M,0.7840436175262591
C13-M,M,0.8303941800571758
C13-M,M,0.7288035692185771
C13-M,M,0.8167531249192294
C13-M,M,0.9407569192887898
C13-M,M,0.8696511480583616
C13-M,M,0.8033030907772456
C13-M,M,0.9363651057637556
C13-M,M,0.8933301674682029
C13-M,M,0.9362162879638878
C13-M,M,0.7153835428881787
C13-M,M,0.8697719356286044
C13-M,M,0.9244479758230636
C13-M,M,0.739156003485097
C13-M,M,0.8848415699052292
C13-M,M,0.7969143062959453
C13-M,M,0.7878687282761112
C13-M,M,0.9297618442680043
C13-M,M,0.8354399621050107
C13-M,M,0.9391836094143884
C13-M,M,0.7832771432502396
C13-M,M,0.9100598281514514
C13-M,M,0.8506868669733427
C13-M,M,0.7101734054812108
C13-M,M,0.8600800670538546
C13-M,M,0.6246743145778922
C13-M,M,0.8943283230581373
C13-M,M,0.8757087999039754
C13-M,M,0.8161780441876265
C13-M,M,0.8891285596057062
C13-M,M,0.8922354225539957
C13-M,M,0.9057909839035282
C13-M,M,0.8080241854553435
C13-M,M,0.8568599844905587
C13-M,M,0.8331152045831655
C13-M,M,0.8664929604072317
C13-M,M,0.855250520298526
C13-M,M,0.9218355393731584
C13-M,M,0.8851221803336602
C13-M,M,0.9205996742929096
C13-M,M,0.9338918652287244
C13-M,M,0.7405653842979226
C13-M,M,0.8391292877393489
C13-M,M,0.8641732305110927
C13-M,M,0.8866547258689745
C13-M,M,0.9585201008726966
C13-M,M,0.9147798532831366
C13-M,M,0.7810744634952613
C13-M,M,0.892942568254133
C13-M,M,0.9116807933409248
C13-M,M,0.9041877338680884
C13-M,M,0.8039883777969988
C13-M,M,0.7858492645652851
C13-M,M,0.4725390529502095
C13-M,M,0.9523263316073723
C13-M,M,0.8733940736410062
C13-M,M,0.8548643470840138
C13-M,M,0.8229710747512136
C13-M,M,0.8182513053000147
C13-M,M,0.8099211850725314
C13-M,M,0.8797845106039206
C13-M,M,0.978832695262012
C13-M,M,0.95491709657884
C13-M,M,0.8832669500067389
C13-M,M,0.8823455835681938
C13-M,M,0.8244674302376842
C13-M,M,0.8059412073463312
C13-M,M,0.8860776781807407
C13-M,M,0.8760583426697569
C13-M,M,0.8855210741842306
C13-M,M,0.8949813922085467
C13-M,M,0.8867153918399424
C13-M,M,0.9543782867132315
C13-M,M,0.9309494957583642
C13-M,M,0.8866752870627723
C13-M,M,0.838629778454212
C13-M,M,0.8492812024150822
C13-M,M,0.7858065345886017
C13-M,M,0.9500236329285576
C13-M,M,0.8767023577891748
C13-M,M,0.8906019106748271
C13-M,M,0.8629489944209059
C13-M,M,0.9070274907702778
C13-M,M,0.8481406266324418
C13-M,M,0.962967659483106
C13-M,M,0.7164049781010741
C13-M,M,0.910159116510903
C13-M,M,0.849925750439187
C13-M,M,0.9379386453397538
C13-M,M,0.8174842076307866
C13-M,M,0.9229861647507964
C13-M,M,0.7652817372317026
C13-M,M,0.8133681832080987
C13-M,M,0.8668097708351765
C13-M,M,0.6479106403720677
C13-M,M,0.841508282053154
C13-M,M,0.7880062080017962
C13-M,M,0.9507450859257088
C13-M,M,0.8703366415740124
C13-M,M,0.877928940411921
C13-M,M,0.8848353765609386
C13-M,M,0.8726085578572232
C13-M,M,0.7806119926521543
C13-M,M,0.8484976680227937
C13-M,M,0.873072587794626
C13-M,M,0.6607135074950421
C13-M,M,0.8216115593843664
C13-M,M,0.9359012434395828
C13-M,M,0.9373610590055946
C13-M,M,0.9285595971798164
C13-M,M,0.8635139091088704
C13-M,M,0.8847300307258124
C13-M,M,0.8438768319868765
C13-M,M,0.9081041637231568
C13-M,M,0.9226342783935328
C13-M,M,0.7573123342533102
C13-M,M,0.8608762220600612
C13-M,M,0.9206580491711354
C13-M,M,0.9147557490715472
C13-M,M,0.932052261690634
C13-M,M,0.9672796010621916
C13-M,M,0.907430808743454
C13-M,M,0.8846909226609448
C13-M,M,0.884209306720782
C13-M,M,0.8241211567042723
C13-M,M,0.9452222723313392
C13-M,M,0.7991052220204133
C13-M,M,0.9276985944796486
C13-M,M,0.952978980672036
C13-M,M,0.8564726178502606
C13-M,M,0.8440888773030611
C13-M,M,0.8366093803421675
C13-M,M,0.835188686067746
C13-M,M,0.8381028997835881
C13-M,M,0.6447923058260079
C13-M,M,0.9461747293144048
C13-M,M,0.9147024991015658
C13-M,M,0.8658949220654745
C13-M,M,0.4361365362933735
C13-M,M,0.6255220033698322
C13-M,M,0.8663638883104319
C13-M,M,0.807400288226669
C13-M,M,0.9494240803545122
C13-M,M,0.6638909145867105
C13-M,M,0.9572300985094498
C13-M,M,0.8776975384025052
C13-M,M,0.9214909588419192
C13-M,M,0.9118040845219542
C13-M,M,0.9331497462593988
C13-M,M,0.9339186738989808
C13-M,M,0.923199438403085
C13-M,M,0.7224077454545529
C13-M,M,0.8496464468579973
C13-M,M,0.8761423091692941
C13-M,M,0.9359920143919792
C13-M,M,0.930206074225946
C13-M,M,0.9102740787760316
C13-M,M,0.9021869061925808
C13-M,M,0.9552067743755708
C13-M,M,0.9424823099977928
C13-M,M,0.9092334623971364
C13-M,M,0.905493256458348
C13-M,M,0.9197548014625202
C13-M,M,0.8469140285590713
C13-M,M,0.832705152159881
C13-M,M,0.7854063807646453
C13-M,M,0.8209896051595104
C13-M,M,0.8980388275160944
C13-M,M,0.8128898755203485
C13-M,M,0.9203582627952398
C13-M,M,0.8562374651207189
C13-M,M,0.9465762193597408
C13-M,M,0.8814835725810158
C13-M,M,0.9195641609046898
C13-M,M,0.8661024993551067
C13-M,M,0.7796330207152915
C13-M,M,0.8828410773323174
C13-M,M,0.9085625996598836
C13-M,M,0.9482825635223384
C13-M,M,0.8482947899971166
C13-M,M,0.8665853592560193
C13-M,M,0.9157041807924357
C13-M,M,0.9083115999596368
C13-M,M,0.8733475216533568
C13-M,M,0.8319476663977755
C13-M,M,0.9358018940946028
C13-M,M,0.6849261516533254
C13-M,M,0.8026721809075278
C13-M,M,0.7617868476408381
C13-M,M,0.9078685925762996
C13-M,M,0.8564493545475222
C13-M,M,0.9508330205262824
C13-M,M,0.93717044317611
C13-M,M,0.9082748499352142
C13-M,M,0.8820491032020245
C13-M,M,0.8568730776668776
C13-M,M,0.6756069778193481
C13-M,M,0.6161231652058284
C13-M,M,0.8364056215294138
C13-M,M,0.8736669776132413
C13-M,M,0.929475063835688
C13-M,M,0.8952070502390496
C13-M,M,0.8198412734564997
C13-M,M,0.7811122571277499
C13-M,M,0.9323284215573898
C13-M,M,0.9091916820549332
C13-M,M,0.906432827999613
C13-M,M,0.9638239681963592
C13-M,M,0.8672695096994054
C13-M,M,0.8973934054659258
C13-M,M,0.8178650351463266
C13-M,M,0.9001606242934074
C13-M,M,0.8613938642870916
C13-M,M,0.8772091995474797
C13-M,M,0.8959791394808683
C13-M,M,0.9698394335471922
C13-M,M,0.5767046663001196
C13-M,M,0.8864462702232004
C13-M,M,0.8873182737763978
C13-M,M,0.753620530832927
C13-M,M,0.9267707810366694
C13-M,M,0.9263647415569852
C13-M,M,0.9651107743238742
C13-M,M,0.6841095284889804
C13-M,M,0.8539218851071931
C13-M,M,0.8668092621700262
C13-M,M,0.9613849915430732
C13-M,M,0.8840337871903499
C13-M,M,0.8902897473859168
C13-M,M,0.949425133324926
C13-M,M,0.8989467072209618
C13-M,M,0.85000983863783
C13-M,M,0.9008820591519432
C13-M,M,0.8559221512918981
C13-M,M,0.9316812413777872
C13-M,M,0.7948344616672295
C13-M,M,0.8669979383670652
C13-M,M,0.8835093036449343
C13-M,M,0.853369569246286
C13-M,M,0.6409662706438646
C13-M,M,0.8449243555561072
C13-M,M,0.9191681384660936
C13-M,M,0.631040870084711
C13-M,M,0.9755629457315628
C13-M,M,0.9315504861826156
C13-M,M,0.944592842828299
C13-M,M,0.8752687823525434
C13-M,M,0.8458341617296216
C13-M,M,0.9402769614771208
C13-M,M,0.7595991950281753
C13-M,M,0.8387158422852989
C13-M,M,0.9679517814050768
C13-M,M,0.9282213253448736
C13-M,M,0.9018925032749188
C13-M,M,0.9049390710010252
C13-M,M,0.8871326010887418
C13-M,M,0.9467308494586256
C13-M,M,0.8240411778423194
C13-M,M,0.8014608217958481
C13-M,M,0.8414279972860677
C13-M,M,0.8548908240814799
C13-M,M,0.8977894460021987
C13-S,S,0.8606253934118918
C13-S,S,0.8231433634722622
C13-S,S,0.8439219113658996
C13-S,S,0.8973523902117768
C13-S,S,0.7243437743172079
C13-S,S,0.7674967157957179
C13-S,S,0.9036092757098838
C13-S,S,0.865662482355789
C13-S,S,0.5345385345754485
C13-S,S,0.8024675506955616
C13-S,S,0.9151774106482582
C13-S,S,0.6137785468153082
C13-S,S,0.8450121188634775
C13-S,S,0.882115145883916
C13-S,S,0.7977681295353005
C13-S,S,0.9418748189794632
C13-S,S,0.6709257911529186
C13-S,S,0.8993200712406336
C13-S,S,0.9145909032958924
C13-S,S,0.7891482439740694
C13-S,S,0.983284219942925
C13-S,S,0.6563423274924027
C13-S,S,0.9505241073465228
C13-S,S,0.9452809606747437
C13-S,S,0.878642150498222
C13-S,S,0.8382091749222202
C13-S,S,0.7805623135508026
C13-S,S,0.8339320557186275
C13-S,S,0.6999317445351653
C13-S,S,0.6958584897205662
C13-S,S,0.8966808010544377
C13-S,S,0.9485044201979164
C13-S,S,0.9695990284334552
C13-S,S,0.8659074122679443
C13-S,S,0.7163392849262027
C13-S,S,0.9503454602747312
C13-S,S,0.8376461565833202
C13-S,S,0.9182797668463536
C13-S,S,0.7468501931041205
C13-S,S,0.4358276332730648
C13-S,S,0.7347758772664006
C13-S,S,0.866601836957766
C13-S,S,0.9398747437013296
C13-S,S,0.9429167648325296
C13-S,S,0.9155471639539368
C13-S,S,0.9511400268010692
C13-S,S,0.6949111859088668
C13-S,S,0.6688082743214012
C13-S,S,0.6758766564963676
C13-S,S,0.7949975983676811
C13-S,S,0.9461999756625028
C13-S,S,0.9391045118251052
C13-S,S,0.8256375326512477
C13-S,S,0.8522635674961138
C13-S,S,0.8148537287844113
C13-S,S,0.6934097595908177
C13-S,S,0.8318587201185315
C13-S,S,0.6176963998919895
C13-S,S,0.9240288698982192
C13-S,S,0.9697686742977
C13-S,S,0.7874847380086214
C13-S,S,0.8935384547925649
C13-S,S,0.7704161109417339
C13-S,S,0.8845393276085559
C13-S,S,0.9109668980986688
C13-S,S,0.9345429265380276
C13-S,S,0.905425045461247
C13-S,S,0.8824874180898703
C13-S,S,0.8984934643397016
C13-S,S,0.5523820881848809
C13-S,S,0.8507512879496458
C13-S,S,0.7108867756727605
C13-S,S,0.8787764890196458
C13-S,S,0.9087967307622308
C13-S,S,0.9634199545976434
C13-S,S,0.5259655105553367
C13-S,S,0.9181185111920768
C13-S,S,0.733136566291273
C13-S,S,0.7140631381116009
C13-S,S,0.7081399174739909
C13-S,S,0.8133545744492332
C13-S,S,0.8061233635008701
C13-S,S,0.9390894058856264
C13-S,S,0.9742787633449108
C13-S,S,0.8867461574490999
C13-S,S,0.8667865469721796
C13-S,S,0.8421510767825365
C13-S,S,0.9623219685989896
C13-S,S,0.8595683958319449
C13-S,S,0.9566976661339694
C13-S,S,0.9059976324588088
C13-S,S,0.8072657034720158
C13-S,S,0.919943155306126
C13-S,S,0.9593091170868276
C13-S,S,0.8087869470736136
C13-S,S,0.7531830297652251
C13-S,S,0.5980372025772942
C13-S,S,0.8815502592439004
C13-S,S,0.9119053935309904
C13-S,S,0.7822771509745267
C13-S,S,0.8425041754735133
C13-S,S,0.7938232961106406
C13-S,S,0.7407316683919964
C13-S,S,0.876309838762275
C13-S,S,0.8943620767952312
C13-S,S,0.926959583258089
C13-S,S,0.959773464129987
C13-S,S,0.7786630243546793
C13-S,S,0.9005112845428942
C13-S,S,0.9139798070974584
C13-S,S,0.8140218238358973
C13-S,S,0.890426915187163
C13-S,S,0.5238159380662133
C13-S,S,0.8637319755606128
C13-S,S,0.7424619434601312
C13-S,S,0.8279364091776404
C13-S,S,0.6070156304131542
C13-S,S,0.551863462515713
C13-S,S,0.96228988368609
C13-S,S,0.9087647804655232
C13-S,S,0.9366530653203484
C13-S,S,0.9027142545149772
C13-S,S,0.9196198754326396
C13-S,S,0.9462648491854097
C13-S,S,0.8894599932375225
C13-S,S,0.9760807593360088
C13-S,S,0.8087385543838703
C13-S,S,0.8065170642622521
C13-S,S,0.8802238183180005
C13-S,S,0.8544840126566584
C13-S,S,0.6443188902501484
C13-S,S,0.7853373052483457
C13-S,S,0.8887180362409024
C13-S,S,0.8356330124939029
C13-S,S,0.8351831699450252
C13-S,S,0.6585388263872857
C13-S,S,0.7380206636398916
C13-S,S,0.8900162020609298
C13-S,S,0.8707738134455719
C13-S,S,0.8848710148571165
C13-S,S,0.9435797830209732
C13-S,S,0.7901013082739448
C13-S,S,0.90212038422064
C13-S,S,0.9158952937885628
C13-S,S,0.8226132379366848
C13-S,S,0.7099636003109224
C13-S,S,0.8932891548340582
C13-S,S,0.9693521330369624
C13-S,S,0.818916519290763
C13-S,S,0.8739035295554299
C13-S,S,0.8166675173442504
C13-S,S,0.8255439084250262
C13-S,S,0.9141177199745432
C13-S,S,0.8747965167078342
C13-S,S,0.9381174421546709
C13-S,S,0.9360883904400532
C13-S,S,0.8901069219206109
C13-S,S,0.9172884680795816
C13-S,S,0.8516796005342921
C13-S,S,0.8663995266383765
C13-S,S,0.940765336630774
C13-S,S,0.9544418512278248
C13-S,S,0.8886006679851763
C13-S,S,0.9187832923958108
C13-S,S,0.8762753281758254
C13-S,S,0.8066561279097088
C13-S,S,0.6465385549971829
C13-S,S,0.8059123287546672
C13-S,S,0.7059788180258297
C13-S,S,0.8589314246444064
C13-S,S,0.8266424417605238
C13-S,S,0.8051172098212418
C13-S,S,0.7672117310258632
C13-S,S,0.9455540514991638
C13-S,S,0.9849753425052968
C13-S,S,0.9423587827085528
C13-S,S,0.7921825833859788
C13-S,S,0.818985810221318
C13-S,S,0.8005816577712274
C13-S,S,0.9725712458423632
C13-S,S,0.8364512492788336
C13-S,S,0.9714751891366352
C13-S,S,0.9382359985097948
C13-S,S,0.7536450128074563
C13-S,S,0.9885588779551028
C13-S,S,0.9851824522219396
C13-S,S,0.9237786633279972
C13-S,S,0.90785154327454
C13-S,S,0.7817184233142348
C13-S,S,0.8073167195959272
C13-S,S,0.8630702726714972
C13-S,S,0.9804695959314496
C13-S,S,0.8929077142657923
C13-S,S,0.8747832381393125
C13-S,S,0.872084690219818
C13-S,S,0.8668406363038608
C13-S,S,0.9283731652182696
C13-S,S,0.7993086144693986
C13-S,S,0.8716394553486817
C13-S,S,0.6961101813468312
C13-S,S,0.9582945390777524
C13-S,S,0.8046672655015608
C13-S,S,0.7365047776686091
C13-S,S,0.952067298929318
C13-S,S,0.9040927357392116
C13-S,S,0.8232807684312691
C13-S,S,0.8651445956352889
C13-S,S,0.9318754661703276
C13-S,S,0.94865262484145
C13-S,S,0.8445367152406664
C13-S,S,0.85714977054298
C13-S,S,0.7051533496385156
C13-S,S,0.8312973064785355
C13-S,S,0.901780772252399
C13-S,S,0.7066906169894842
C13-S,S,0.967524792342019
C13-S,S,0.9445488475030444
C13-S,S,0.906041705203662
C13-S,S,0.6679076560672069
C13-S,S,0.9411140521170284
C13-S,S,0.9118228300190088
C13-S,S,0.9129389018526508
C13-S,S,0.8909485816644818
C13-S,S,0.9258239567544172
C13-S,S,0.8111064629748431
C13-S,S,0.8530778283686421
C13-S,S,0.843570216536483
C13-S,S,0.9307172813956712
C13-S,S,0.8902911344227509
C13-S,S,0.8285167983253476
C13-S,S,0.945772160255421
C13-S,S,0.9006433934335887
C13-S,S,0.7823081105480911
C13-S,S,0.8814319179177681
C13-S,S,0.8603657768355718
C13-S,S,0.5795765644012519
C13-S,S,0.5396641097963333
C13-S,S,0.9238249027266812
C13-S,S,0.6246280807614278
C13-S,S,0.9417253777554444
C13-S,S,0.7378782263606105
C13-S,S,0.859447191858649
C13-S,S,0.8099631045048181
C13-S,S,0.942080980444125
C13-S,S,0.7597305804533819
C13-S,S,0.8942197488827872
C13-S,S,0.9132103964834368
C13-S,S,0.7605806506492011
